0,1,2,3,time,classifier,pseudotime_index,pseudotime
0.53336686,0.2319866,0.14494154,0.08970506,111,c1_0,111,0.64094335
0.555117,0.2259495,0.13842656,0.08050695,113,c1_0,113,0.64379734
0.5819445,0.2211976,0.12145119,0.075406685,115,c1_0,115,0.64444077
0.5927636,0.22345123,0.11371107,0.07007408,117,c1_0,117,0.6458339
0.5869053,0.22592488,0.11874809,0.06842178,119,c1_0,119,0.6473318
0.5901416,0.2297315,0.117098756,0.06302821,121,c1_0,121,0.6486608
0.59668297,0.2311719,0.11307601,0.059069164,123,c1_0,123,0.64887655
0.2761125,0.2900595,0.20104617,0.2327818,125,c1_0,125,0.65048075
0.19279939,0.31163174,0.20151572,0.29405308,127,c1_0,127,0.650911
0.19117908,0.30986637,0.18964258,0.309312,129,c1_0,129,0.65253913
0.12843892,0.33070076,0.17140743,0.36945295,131,c1_0,131,0.6527983
0.12484197,0.3220332,0.17332958,0.37979528,133,c1_0,133,0.6537433
0.13466452,0.33099183,0.1655796,0.36876398,135,c1_0,135,0.6544877
0.15484267,0.342492,0.16108562,0.3415797,137,c1_0,137,0.6546019
0.06791057,0.35990918,0.12898174,0.4431985,139,c1_0,139,0.6558261
0.06305067,0.38230953,0.123612106,0.43102762,141,c1_0,141,0.6563691
0.061982416,0.3768596,0.12417972,0.4369783,143,c1_0,143,0.6581294
0.076141015,0.39226264,0.12448399,0.4071124,145,c1_0,145,0.6587085
0.07919041,0.39506114,0.12530096,0.40044746,147,c1_0,147,0.66010594
0.10246217,0.4086308,0.122928426,0.3659787,149,c1_0,149,0.66096044
0.08822505,0.43557155,0.108885,0.36731842,151,c1_0,151,0.6610741
0.078205176,0.43901867,0.10901833,0.3737578,153,c1_0,153,0.6635411
0.09235328,0.4438262,0.10788294,0.35593766,155,c1_0,155,0.66455066
0.0889788,0.45731652,0.10413476,0.3495699,157,c1_0,157,0.6666379
0.08775864,0.45603946,0.105059564,0.35114232,159,c1_0,159,0.6687522
0.10714516,0.4492502,0.10952503,0.33407965,161,c1_0,161,0.67162067
0.12187458,0.42867267,0.119417615,0.33003506,163,c1_0,163,0.6723641
0.120693006,0.42929605,0.12300561,0.32700527,165,c1_0,165,0.6725024
0.04145183,0.42640936,0.15385063,0.37828812,167,c1_0,167,0.6725976
0.024676278,0.36809587,0.15142994,0.45579788,169,c1_0,169,0.6735895
0.008680618,0.3294916,0.19184183,0.469986,171,c1_0,171,0.6739024
0.0059535345,0.28506684,0.19494683,0.5140328,173,c1_0,173,0.67446625
0.00367341,0.17989786,0.2031614,0.6132673,175,c1_0,175,0.67498314
0.0022605152,0.15389062,0.1943984,0.6494505,177,c1_0,177,0.67538595
0.0025085383,0.14149691,0.20126148,0.6547331,179,c1_0,179,0.67604
0.0022867674,0.13142788,0.20153694,0.6647484,181,c1_0,181,0.6778044
0.0019852938,0.11196054,0.2046914,0.68136275,183,c1_0,183,0.67798924
0.0014315814,0.088422954,0.20098688,0.70915854,185,c1_0,185,0.6784632
0.0011206941,0.074057765,0.19908145,0.7257401,187,c1_0,187,0.6786741
0.00045360468,0.036094587,0.16525745,0.7981943,189,c1_0,189,0.679045
0.00030014626,0.028859068,0.1491617,0.8216792,191,c1_0,191,0.6795744
0.00026338644,0.022928264,0.14187309,0.83493525,193,c1_0,193,0.67991394
0.00030588525,0.02243152,0.14955606,0.8277065,195,c1_0,195,0.6799602
0.00018088381,0.015220953,0.13039312,0.85420495,197,c1_0,197,0.68091094
0.00014245014,0.0104918415,0.11528223,0.87408346,199,c1_0,199,0.68174076
0.00016425765,0.009577927,0.123396985,0.86686087,201,c1_0,201,0.68257344
0.000101222504,0.006596528,0.10154874,0.89175344,203,c1_0,203,0.6828178
9.829781e-05,0.005569524,0.099815175,0.89451694,205,c1_0,205,0.68438023
9.880235e-05,0.00577384,0.09662278,0.89750457,207,c1_0,207,0.6845103
0.00015698007,0.006538825,0.1153596,0.8779446,209,c1_0,209,0.6851906
0.00023069828,0.0078927595,0.12885594,0.86302066,211,c1_0,211,0.68602294
0.00039167743,0.009868424,0.15073937,0.8390005,213,c1_0,213,0.68695956
5.426185e-05,0.003428325,0.08564179,0.91087556,215,c1_0,215,0.6886268
5.108571e-05,0.0032093711,0.09079566,0.90594393,217,c1_0,217,0.694205
7.130674e-05,0.003223185,0.09293131,0.9037741,219,c1_0,219,0.6982267
6.9727634e-05,0.0030774577,0.09565476,0.901198,221,c1_0,221,0.6985281
7.192524e-05,0.0029938472,0.098858416,0.8980759,223,c1_0,223,0.69959027
0.00012737208,0.0037176427,0.1061672,0.8899878,225,c1_0,225,0.700902
0.0002000805,0.004415846,0.10819232,0.8871917,227,c1_0,227,0.70526797
0.00026903008,0.0053882687,0.10669062,0.8876521,229,c1_0,229,0.70622945
0.00043037065,0.007756123,0.10493167,0.8868819,231,c1_0,231,0.7083701
0.26865062,0.19788896,0.33458644,0.19887398,1,c1_1,1,0.3250713
0.3265065,0.20378599,0.29505864,0.1746489,3,c1_1,3,0.33379212
0.231712,0.18413979,0.39152828,0.19261986,5,c1_1,5,0.35966438
0.19601336,0.17219134,0.41454458,0.21725069,7,c1_1,7,0.36385068
0.21560964,0.17410836,0.4051765,0.20510554,9,c1_1,9,0.3746114
0.22057877,0.163412,0.4047947,0.21121457,11,c1_1,11,0.38257623
0.2259823,0.19027734,0.35714254,0.22659786,13,c1_1,13,0.38689575
0.23979118,0.18209888,0.3504079,0.22770211,15,c1_1,15,0.39932215
0.2533181,0.20091654,0.3220988,0.22366653,17,c1_1,17,0.40493307
0.25046384,0.19832161,0.32385057,0.22736399,19,c1_1,19,0.40907484
0.24078688,0.20059557,0.3210893,0.23752828,21,c1_1,21,0.41316986
0.24562359,0.2043546,0.31572357,0.23429823,23,c1_1,23,0.4179559
0.26005602,0.21529496,0.29890564,0.2257434,25,c1_1,25,0.4212921
0.25969073,0.20181789,0.2960691,0.24242239,27,c1_1,27,0.42743686
0.27488643,0.22190942,0.27309462,0.2301095,29,c1_1,29,0.42836356
0.2926637,0.2276775,0.26314434,0.21651444,31,c1_1,31,0.43130544
0.30310705,0.23218359,0.25424287,0.21046652,33,c1_1,33,0.4334783
0.31088448,0.2367294,0.25004232,0.20234378,35,c1_1,35,0.44602007
0.31873873,0.24277401,0.24560091,0.19288634,37,c1_1,37,0.44781584
0.32624584,0.24648501,0.24446288,0.18280628,39,c1_1,39,0.45465595
0.32659972,0.24575573,0.25133982,0.17630476,41,c1_1,41,0.4676976
0.33187515,0.24940993,0.2367383,0.1819767,43,c1_1,43,0.47799823
0.33657518,0.2560211,0.22910117,0.17830254,45,c1_1,45,0.47922197
0.31085575,0.2413792,0.2489283,0.19883673,47,c1_1,47,0.49376398
0.31147525,0.24869218,0.24709031,0.19274226,49,c1_1,49,0.49827123
0.32218346,0.25105762,0.24246825,0.18429062,51,c1_1,51,0.50393045
0.3227332,0.24841568,0.24380338,0.18504778,53,c1_1,53,0.5204292
0.3228801,0.24132712,0.24707782,0.18871498,55,c1_1,55,0.5226173
0.3187902,0.24103896,0.24706458,0.19310623,57,c1_1,57,0.5269752
0.32193384,0.24296886,0.24343008,0.19166721,59,c1_1,59,0.5275566
0.32696965,0.24031827,0.24433553,0.18837655,61,c1_1,61,0.5311333
0.32443345,0.2353051,0.25407135,0.18619007,63,c1_1,63,0.5362405
0.32726043,0.238511,0.24916686,0.18506171,65,c1_1,65,0.5437371
0.32378608,0.23925422,0.24354185,0.19341776,67,c1_1,67,0.54746187
0.33004543,0.24368672,0.23532566,0.19094221,69,c1_1,69,0.5632145
0.33668232,0.24250387,0.22667077,0.194143,71,c1_1,71,0.56884885
0.31698895,0.23951043,0.24060574,0.20289485,73,c1_1,73,0.5726982
0.32835475,0.24059816,0.23099123,0.20005587,75,c1_1,75,0.5749665
0.35024047,0.24239372,0.21728495,0.1900808,77,c1_1,77,0.5798603
0.2741254,0.23509748,0.28209236,0.20868474,79,c1_1,79,0.58516747
0.2910751,0.23738506,0.26352713,0.20801271,81,c1_1,81,0.5877568
0.30136505,0.23455285,0.26369235,0.20038976,83,c1_1,83,0.5957076
0.31685206,0.23474105,0.25874692,0.1896599,85,c1_1,85,0.59877026
0.31704813,0.23330131,0.2614539,0.18819658,87,c1_1,87,0.6013746
0.33037582,0.22963229,0.2610783,0.17891362,89,c1_1,89,0.6078696
0.35090482,0.23089127,0.24876222,0.16944166,91,c1_1,91,0.6182356
0.3769162,0.23527749,0.22299705,0.16480924,93,c1_1,93,0.6228127
0.4213898,0.23399907,0.19339684,0.15121438,95,c1_1,95,0.6256511
0.4614854,0.22867301,0.17576277,0.13407883,97,c1_1,97,0.6280718
0.5002249,0.22757407,0.15144028,0.12076083,99,c1_1,99,0.62892306
0.5286226,0.2222583,0.14221044,0.10690861,101,c1_1,101,0.6337474
0.5763988,0.21615207,0.11601309,0.09143599,103,c1_1,103,0.63572353
0.564546,0.21820027,0.12110131,0.09615246,105,c1_1,105,0.6360798
0.5706183,0.21545161,0.121909544,0.092020504,107,c1_1,107,0.63723415
0.5676601,0.2146164,0.12570927,0.09201427,109,c1_1,109,0.63825583
0.58513826,0.20401685,0.12628962,0.08455532,111,c1_1,111,0.64094335
0.62200075,0.19135863,0.11344812,0.073192544,113,c1_1,113,0.64379734
0.60885966,0.2061795,0.10646576,0.078495026,115,c1_1,115,0.64444077
0.61794645,0.20110281,0.10644268,0.07450804,117,c1_1,117,0.6458339
0.65163785,0.1901887,0.096362285,0.061811112,119,c1_1,119,0.6473318
0.6608923,0.19183089,0.08795145,0.059325352,121,c1_1,121,0.6486608
0.67652965,0.18433744,0.08210142,0.05703148,123,c1_1,123,0.64887655
0.30423462,0.30992955,0.16315666,0.22267915,125,c1_1,125,0.65048075
0.26204956,0.30656216,0.16731377,0.26407453,127,c1_1,127,0.650911
0.24020869,0.29922792,0.16394176,0.29662165,129,c1_1,129,0.65253913
0.22226381,0.31905627,0.13361971,0.3250602,131,c1_1,131,0.6527983
0.20989347,0.30206218,0.14666438,0.34137994,133,c1_1,133,0.6537433
0.20971262,0.29409418,0.14855668,0.34763655,135,c1_1,135,0.6544877
0.23328824,0.3034084,0.13930246,0.32400092,137,c1_1,137,0.6546019
0.14349017,0.3249024,0.11850913,0.41309834,139,c1_1,139,0.6558261
0.14427103,0.32800043,0.1125644,0.41516408,141,c1_1,141,0.6563691
0.14194413,0.3217955,0.11411721,0.42214313,143,c1_1,143,0.6581294
0.15450808,0.32645807,0.11001451,0.40901935,145,c1_1,145,0.6587085
0.17211373,0.3249239,0.10799137,0.39497098,147,c1_1,147,0.66010594
0.20370507,0.32331845,0.107452616,0.36552384,149,c1_1,149,0.66096044
0.18525578,0.35246477,0.09511168,0.3671678,151,c1_1,151,0.6610741
0.1676684,0.3516453,0.09421323,0.3864731,153,c1_1,153,0.6635411
0.19431779,0.34066528,0.09803226,0.3669847,155,c1_1,155,0.66455066
0.19052942,0.3516131,0.097218394,0.36063904,157,c1_1,157,0.6666379
0.17357211,0.35804716,0.096086875,0.37229383,159,c1_1,159,0.6687522
0.20249881,0.34388077,0.10252981,0.3510906,161,c1_1,161,0.67162067
0.15854384,0.3360605,0.11266254,0.39273316,163,c1_1,163,0.6723641
0.116939835,0.33311722,0.12123923,0.42870378,165,c1_1,165,0.6725024
0.031424645,0.33248788,0.17668873,0.45939875,167,c1_1,167,0.6725976
0.014063394,0.32247078,0.14879106,0.5146747,169,c1_1,169,0.6735895
0.0068184934,0.26069215,0.2112493,0.52124006,171,c1_1,171,0.6739024
0.0031029976,0.20650288,0.21730275,0.5730914,173,c1_1,173,0.67446625
0.003551391,0.13432962,0.17189738,0.6902216,175,c1_1,175,0.67498314
0.002915926,0.09392901,0.1693023,0.7338528,177,c1_1,177,0.67538595
0.0023352476,0.07174003,0.15528153,0.7706432,179,c1_1,179,0.67604
0.0021535049,0.072756834,0.16209942,0.7629903,181,c1_1,181,0.6778044
0.0014957964,0.05935224,0.1577921,0.78135985,183,c1_1,183,0.67798924
0.0005170856,0.040056065,0.15238887,0.807038,185,c1_1,185,0.6784632
0.00046473445,0.030486122,0.14583811,0.8232111,187,c1_1,187,0.6786741
0.0007135252,0.01804668,0.09644334,0.8847965,189,c1_1,189,0.679045
0.00075968803,0.015442414,0.08692893,0.89686894,191,c1_1,191,0.6795744
0.00070112036,0.0112853125,0.078828506,0.9091851,193,c1_1,193,0.67991394
0.00045317557,0.008726595,0.07821455,0.91260564,195,c1_1,195,0.6799602
0.00036425097,0.007594072,0.06576429,0.9262774,197,c1_1,197,0.68091094
0.00024448178,0.0058500157,0.0691147,0.9247908,199,c1_1,199,0.68174076
0.00035144226,0.005626558,0.06975923,0.92426276,201,c1_1,201,0.68257344
0.00022931433,0.0047980063,0.067637704,0.92733496,203,c1_1,203,0.6828178
0.0003095345,0.004631252,0.07331821,0.921741,205,c1_1,205,0.68438023
0.00033468712,0.004773475,0.07773532,0.9171565,207,c1_1,207,0.6845103
0.00027300528,0.0045165913,0.09437106,0.9008394,209,c1_1,209,0.6851906
0.00021447388,0.0049194507,0.11243125,0.8824348,211,c1_1,211,0.68602294
0.00020583406,0.00575957,0.12739068,0.86664385,213,c1_1,213,0.68695956
0.00021625024,0.0034837073,0.06631235,0.92998767,215,c1_1,215,0.6886268
0.00015194874,0.0029842388,0.068415485,0.92844826,217,c1_1,217,0.694205
0.00016487745,0.0026743372,0.06322174,0.933939,219,c1_1,219,0.6982267
0.00014324205,0.0024029722,0.06353665,0.9339171,221,c1_1,221,0.6985281
0.00011129149,0.0023334096,0.067719884,0.92983544,223,c1_1,223,0.69959027
9.7000266e-05,0.0024995462,0.06727033,0.9301331,225,c1_1,225,0.700902
9.703367e-05,0.0028088042,0.06914066,0.92795354,227,c1_1,227,0.70526797
9.527171e-05,0.0032107397,0.07399834,0.92269564,229,c1_1,229,0.70622945
0.0001083457,0.0042068805,0.08218106,0.91350377,231,c1_1,231,0.7083701
0.97194654,0.027006587,0.0007920202,0.00025483425,1,c1_2,1,0.3250713
0.97279674,0.02590948,0.00087206665,0.00042174914,3,c1_2,3,0.33379212
0.9724258,0.026141005,0.0010969747,0.00033613524,5,c1_2,5,0.35966438
0.95971787,0.037392482,0.0021479046,0.0007416804,7,c1_2,7,0.36385068
0.93044466,0.061943803,0.0053170607,0.0022944524,9,c1_2,9,0.3746114
0.8451993,0.13290013,0.017034883,0.0048656156,11,c1_2,11,0.38257623
0.7935881,0.17387553,0.025273362,0.0072630015,13,c1_2,13,0.38689575
0.7069739,0.23383512,0.042025693,0.017165225,15,c1_2,15,0.39932215
0.5823114,0.29850844,0.08374092,0.035439204,17,c1_2,17,0.40493307
0.5093927,0.31829712,0.12569329,0.046616953,19,c1_2,19,0.40907484
0.36363024,0.29555702,0.24405444,0.09675824,21,c1_2,21,0.41316986
0.31623653,0.2641188,0.29902807,0.120616585,23,c1_2,23,0.4179559
0.32045802,0.27335382,0.27066293,0.13552524,25,c1_2,25,0.4212921
0.30647767,0.26790082,0.27231023,0.1533113,27,c1_2,27,0.42743686
0.30215293,0.2631082,0.26001623,0.17472267,29,c1_2,29,0.42836356
0.28217542,0.245207,0.28901207,0.18360546,31,c1_2,31,0.43130544
0.29424798,0.24281555,0.27817926,0.18475722,33,c1_2,33,0.4334783
0.2618086,0.23342451,0.30664676,0.19812018,35,c1_2,35,0.44602007
0.28129414,0.23111314,0.29428053,0.19331215,37,c1_2,37,0.44781584
0.30545577,0.23223656,0.2741192,0.18818845,39,c1_2,39,0.45465595
0.30570835,0.22052678,0.2925627,0.18120217,41,c1_2,41,0.4676976
0.33123717,0.22196142,0.2740239,0.17277753,43,c1_2,43,0.47799823
0.32983735,0.22203057,0.2730435,0.17508861,45,c1_2,45,0.47922197
0.33413455,0.23003882,0.25566816,0.18015853,47,c1_2,47,0.49376398
0.31286627,0.23607534,0.26820195,0.18285643,49,c1_2,49,0.49827123
0.33087867,0.23923744,0.2574841,0.17239977,51,c1_2,51,0.50393045
0.30157727,0.23782736,0.2780875,0.18250786,53,c1_2,53,0.5204292
0.3321518,0.244682,0.24143815,0.18172802,55,c1_2,55,0.5226173
0.3075611,0.2563359,0.23704675,0.19905616,57,c1_2,57,0.5269752
0.28225705,0.23864855,0.26750365,0.21159074,59,c1_2,59,0.5275566
0.29101586,0.2407779,0.25482848,0.21337774,61,c1_2,61,0.5311333
0.2986866,0.24195397,0.24400258,0.21535693,63,c1_2,63,0.5362405
0.33455706,0.23825039,0.23117715,0.19601543,65,c1_2,65,0.5437371
0.31202203,0.23871072,0.2424746,0.20679268,67,c1_2,67,0.54746187
0.3269007,0.23948695,0.2305586,0.20305371,69,c1_2,69,0.5632145
0.35171995,0.23925288,0.21748522,0.19154201,71,c1_2,71,0.56884885
0.34428832,0.24554256,0.215625,0.19454414,73,c1_2,73,0.5726982
0.3160636,0.24938592,0.22476844,0.20978196,75,c1_2,75,0.5749665
0.34118164,0.2498966,0.21076804,0.19815372,77,c1_2,77,0.5798603
0.25549003,0.2413254,0.26578292,0.23740159,79,c1_2,79,0.58516747
0.24739647,0.2421914,0.2675916,0.24282058,81,c1_2,81,0.5877568
0.2669122,0.24148515,0.27216324,0.21943936,83,c1_2,83,0.5957076
0.2862202,0.23808444,0.2726837,0.20301166,85,c1_2,85,0.59877026
0.29157418,0.24049678,0.27078572,0.19714327,87,c1_2,87,0.6013746
0.2937776,0.23875223,0.28468907,0.18278107,89,c1_2,89,0.6078696
0.31785297,0.23516186,0.2777064,0.16927873,91,c1_2,91,0.6182356
0.34251347,0.23704752,0.26085266,0.15958627,93,c1_2,93,0.6228127
0.38012934,0.24609798,0.23316476,0.140608,95,c1_2,95,0.6256511
0.39841825,0.24860545,0.22329675,0.12967955,97,c1_2,97,0.6280718
0.441086,0.24600732,0.20093809,0.111968584,99,c1_2,99,0.62892306
0.46388772,0.24985942,0.18092485,0.105328,101,c1_2,101,0.6337474
0.50947547,0.24171439,0.15560138,0.093208805,103,c1_2,103,0.63572353
0.537206,0.23366424,0.14795397,0.0811758,105,c1_2,105,0.6360798
0.55813414,0.2289225,0.13700427,0.07593912,107,c1_2,107,0.63723415
0.57055986,0.22596408,0.1268815,0.07659464,109,c1_2,109,0.63825583
0.5788046,0.22371972,0.12314832,0.0743274,111,c1_2,111,0.64094335
0.6147209,0.21756962,0.10735564,0.060353834,113,c1_2,113,0.64379734
0.6570803,0.19603346,0.09334612,0.053540118,115,c1_2,115,0.64444077
0.659475,0.19809555,0.0932406,0.04918883,117,c1_2,117,0.6458339
0.6603156,0.1974018,0.09696472,0.04531798,119,c1_2,119,0.6473318
0.710559,0.18344113,0.07192993,0.03406991,121,c1_2,121,0.6486608
0.73550254,0.17770034,0.060671277,0.026125846,123,c1_2,123,0.64887655
0.2857739,0.39226168,0.149985,0.17197938,125,c1_2,125,0.65048075
0.26739338,0.35694382,0.15329836,0.22236446,127,c1_2,127,0.650911
0.24916954,0.3694113,0.13263641,0.24878268,129,c1_2,129,0.65253913
0.23592359,0.38336256,0.13156217,0.24915163,131,c1_2,131,0.6527983
0.19398335,0.33972374,0.14977187,0.3165211,133,c1_2,133,0.6537433
0.19233182,0.3335664,0.14371592,0.33038577,135,c1_2,135,0.6544877
0.25751624,0.30094948,0.13022593,0.31130838,137,c1_2,137,0.6546019
0.15224895,0.3770895,0.10232519,0.36833626,139,c1_2,139,0.6558261
0.13286252,0.3719589,0.09632472,0.39885384,141,c1_2,141,0.6563691
0.13704766,0.3884484,0.089042455,0.38546154,143,c1_2,143,0.6581294
0.13683948,0.37831455,0.087320596,0.3975253,145,c1_2,145,0.6587085
0.14962558,0.3464475,0.0959856,0.4079413,147,c1_2,147,0.66010594
0.17224842,0.35279664,0.092948265,0.38200673,149,c1_2,149,0.66096044
0.14422067,0.41651103,0.06808935,0.37117898,151,c1_2,151,0.6610741
0.11429473,0.41531348,0.07796489,0.3924269,153,c1_2,153,0.6635411
0.14574204,0.4229437,0.06972575,0.36158848,155,c1_2,155,0.66455066
0.11674907,0.4131865,0.07001568,0.4000487,157,c1_2,157,0.6666379
0.10695513,0.3904778,0.0755948,0.4269722,159,c1_2,159,0.6687522
0.12620734,0.37324265,0.079340875,0.42120907,161,c1_2,161,0.67162067
0.10686021,0.32620952,0.09715277,0.4697775,163,c1_2,163,0.6723641
0.0984082,0.32123443,0.1018033,0.47855404,165,c1_2,165,0.6725024
0.035478182,0.2747901,0.14566487,0.54406685,167,c1_2,167,0.6725976
0.005988959,0.2087649,0.13566948,0.64957666,169,c1_2,169,0.6735895
0.01227937,0.2445793,0.12976333,0.613378,171,c1_2,171,0.6739024
0.0035175958,0.20321997,0.1493611,0.64390135,173,c1_2,173,0.67446625
0.0024231945,0.1407296,0.13691263,0.71993464,175,c1_2,175,0.67498314
0.0017008552,0.13607593,0.11415131,0.74807197,177,c1_2,177,0.67538595
0.0012014434,0.1017357,0.12403035,0.7730324,179,c1_2,179,0.67604
0.0013295556,0.0986783,0.12322228,0.7767699,181,c1_2,181,0.6778044
0.0011326369,0.08406695,0.13008185,0.7847186,183,c1_2,183,0.67798924
0.000586603,0.07504756,0.10080106,0.8235648,185,c1_2,185,0.6784632
0.000529702,0.06870061,0.10778358,0.8229861,187,c1_2,187,0.6786741
0.00041324564,0.04557753,0.115257934,0.83875126,189,c1_2,189,0.679045
0.00044130383,0.044003073,0.1029974,0.85255826,191,c1_2,191,0.6795744
0.00017118559,0.03112831,0.08549685,0.88320374,193,c1_2,193,0.67991394
0.000167936,0.029024988,0.08275384,0.88805324,195,c1_2,195,0.6799602
0.00010842137,0.020713221,0.08052377,0.8986546,197,c1_2,197,0.68091094
9.691583e-05,0.014352274,0.059317026,0.9262337,199,c1_2,199,0.68174076
8.648334e-05,0.013261924,0.06733084,0.91932076,201,c1_2,201,0.68257344
6.586588e-05,0.009898618,0.04588507,0.9441504,203,c1_2,203,0.6828178
5.8194408e-05,0.009342855,0.056992084,0.93360686,205,c1_2,205,0.68438023
6.440806e-05,0.008706578,0.056626532,0.9346025,207,c1_2,207,0.6845103
5.759781e-05,0.009281071,0.06698846,0.9236728,209,c1_2,209,0.6851906
7.0076705e-05,0.010700791,0.07754067,0.9116884,211,c1_2,211,0.68602294
8.9332825e-05,0.0122680515,0.09028406,0.8973586,213,c1_2,213,0.68695956
4.9961902e-05,0.004218608,0.053072095,0.9426594,215,c1_2,215,0.6886268
4.7272886e-05,0.0037631802,0.05036155,0.94582796,217,c1_2,217,0.694205
6.336008e-05,0.0031592047,0.04905619,0.9477213,219,c1_2,219,0.6982267
2.6897478e-05,0.0024504943,0.042538963,0.95498365,221,c1_2,221,0.6985281
1.3323448e-05,0.0021993632,0.043255217,0.954532,223,c1_2,223,0.69959027
1.34197335e-05,0.0024388558,0.04644722,0.95110047,225,c1_2,225,0.700902
1.4209777e-05,0.0028782582,0.048672087,0.9484354,227,c1_2,227,0.70526797
1.655009e-05,0.0035091196,0.051392972,0.94508135,229,c1_2,229,0.70622945
2.1493232e-05,0.0047270167,0.056576602,0.93867487,231,c1_2,231,0.7083701
0.95952696,0.02024853,0.019121027,0.0011033638,1,c1_3,1,0.3250713
0.93688995,0.028185103,0.033150874,0.0017740844,3,c1_3,3,0.33379212
0.91962665,0.03628163,0.04175776,0.0023340248,5,c1_3,5,0.35966438
0.9043482,0.040971454,0.05154173,0.003138541,7,c1_3,7,0.36385068
0.8581522,0.056345668,0.07991691,0.0055851494,9,c1_3,9,0.3746114
0.7897369,0.07305799,0.12594105,0.011264021,11,c1_3,11,0.38257623
