time,state,smoothing,residuals,variance,ac1,0,1,2,3
0,0.11365751691312856,0.09862742108631553,0.015030095826813028,,,,,,
1,0.08084102256915567,0.09916760283089929,-0.018326580261743622,,,,,,
2,0.08317177622566203,0.0997058496817518,-0.01653407345608976,,,,,,
3,0.12727127997533746,0.1002421255645112,0.02702915441082626,,,,,,
4,0.10307452572535018,0.10077641712922403,0.0022981085961261555,,,,,,
5,0.04690595258285154,0.1013086800699525,-0.05440272748710096,,,,,,
6,0.07678754359294644,0.1018388726414343,-0.025051329048487864,,,,,,
7,0.12943192512680646,0.10236701979919877,0.02706490532760769,,,,,,
8,0.09969262937743457,0.10289318899573188,-0.003200559618297308,,,,,,
9,0.1472138172628746,0.1034174263628205,0.043796390900054105,,,,,,
10,0.07817304666963297,0.10393976543261674,-0.025766718762983767,,,,,,
11,0.01919373788889942,0.10446020371104073,-0.08526646582214131,,,,,,
12,0.08595281319623839,0.10497877317846549,-0.0190259599822271,,,,,,
13,0.06221911237475485,0.10549557123773359,-0.04327645886297874,,,,,,
14,0.10930000596922143,0.1060107489200484,0.0032892570491730305,,,,,,
15,0.11246274938861682,0.10652451679357158,0.005938232595045237,,,,,,
16,0.1333114421466244,0.10703710205743085,0.026274340089193562,,,,,,
17,0.1074886528060465,0.10754872763784812,-6.0074831801620876e-05,,,,,,
18,0.14443405708926688,0.10805959556880262,0.03637446152046425,,,,,,
19,0.11110383405053205,0.10856990104095039,0.002533933009581657,,,,,,
20,0.03475168217319316,0.10907980934189149,-0.07432812716869833,,,,,,
21,0.13747136990155123,0.1095894928104092,0.027881877091142038,,,,,,
22,0.16150753208233548,0.11009917276917454,0.05140835931316094,,,,,,
23,0.1181902101114226,0.11060905186600492,0.007581158245417677,,,,,,
24,0.11239048681890797,0.11111928501375201,0.0012712018051559554,,,,,,
25,0.11201152267104979,0.11163001149101207,0.0003815111800377219,,,,,,
26,0.05242003375827785,0.11214137118480089,-0.05972133742652304,,,,,,
27,0.12753307999677224,0.11265352029016545,0.014879559706606788,,,,,,
28,0.14371431304831658,0.11316666867325106,0.03054764437506552,,,,,,
29,0.12536412369587513,0.11368102444449744,0.011683099251377685,,,,,,
30,0.12551369692677933,0.11419676246315938,0.011316934463619949,,,,,,
31,0.11395048479529603,0.11471403617757474,-0.0007635513822787099,,,,,,
32,0.22292155042970332,0.11523298376750819,0.10768856666219513,,,,,,
33,0.1326645110337826,0.11575373436168329,0.01691077667209931,,,,,,
34,0.15003840728124904,0.11627637957342257,0.033762027707826464,,,,,,
35,0.08666980901263271,0.11680095723188642,-0.03013114821925371,,,,,,
36,0.13212865269935542,0.11732744024524978,0.014801212454105636,,,,,,
37,0.09809179014139911,0.11785579237012166,-0.019764002228722544,,,,,,
38,0.11421623474852617,0.11838592970762088,-0.004169694959094708,,,,,,
39,0.13959631995133215,0.11891773883197702,0.020678581119355124,,,,,,
40,0.11543973001320529,0.11945103672755716,-0.0040113067143518755,,,,,,
41,0.09067904415384274,0.11998549214092499,-0.02930644798708225,,,,,,
42,0.10789736484761495,0.12052061126172646,-0.012623246414111514,,,,,,
43,0.14426031362292138,0.12105571619373356,0.023204597429187818,,,,,,
44,0.13287468641553998,0.12158980083206081,0.011284885583479176,,,,,,
45,0.15707300619428713,0.12212127392733796,0.03495173226694917,,,,,,
46,0.10914393781970619,0.12264770458370448,-0.013503766763998296,,,,,,
47,0.1300713881181022,0.12316552833122109,0.006905859786881116,,,,,,
48,0.11112826472240114,0.12366997362908165,-0.012541708906680507,,,,,,
49,0.08565246948702201,0.12415527285087846,-0.03850280336385645,,,,,,
50,0.1287313274672096,0.12467030264458663,0.00406102482262298,,,,,,
51,0.10720676477012589,0.12518579549280462,-0.01797903072267873,,,,,,
52,0.13814676981249857,0.12570079902480158,0.012445970787696992,,,,,,
53,0.15729578342833517,0.12621389514856285,0.03108188827977232,,,,,,
54,0.11847414889006991,0.12672409203862678,-0.00824994314855687,,,,,,
55,0.08331836792590183,0.1272313305568815,-0.04391296263097966,,,,,,
56,0.07560792891983345,0.12773561447114742,-0.052127685551313974,,,,,,
57,0.10006404987750753,0.12823642118856238,-0.02817237131105485,,,,,,
58,0.14167951748590932,0.12873360253519786,0.012945914950711457,,,,,,
59,0.10009869193803173,0.12922783855917214,-0.02912914662114041,,,,,,
60,0.13279614769755085,0.12972015917316562,0.0030759885243852314,,,,,,
61,0.09917857659279733,0.13021205260020827,-0.031033476007410937,,,,,,
62,0.2047531631064888,0.13070542058526644,0.07404774252122237,,,,,,
63,0.1855248532173164,0.13120217774931342,0.054322675468002984,,,,,,
64,0.12444362562080738,0.13170398667007427,-0.007260361049266889,,,,,,
65,0.08185691880860743,0.13221118286716232,-0.05035426405855489,,,,,,
66,0.1682176268943579,0.13272426935375364,0.03549335754060426,,,,,,
67,0.15556634308112346,0.1332437120878983,0.02232263099322518,,,,,,
68,0.14627308997548363,0.1337694265498753,0.012503663425608325,,,,,,
69,0.14183530503824376,0.13430067559436404,0.007534629443879726,,,,,,
70,0.11864601734410386,0.13483751596804078,-0.016191498623936915,,,,,,
71,0.06092972660339312,0.1353802820384649,-0.07445055543507177,,,,,,
72,0.14578438994351284,0.1359283272723366,0.009856062671176224,,,,,,
73,0.15795229158087024,0.13648127698307097,0.021471014597799265,,,,,,
74,0.1431754873447984,0.13703962675044148,0.006135860594356918,,,,,,
75,0.1322941514969061,0.13760365319065085,-0.00530950169374475,,,,,,
76,0.07747115908201273,0.1381735028059272,-0.06070234372391446,,,,,,
77,0.09887319294614466,0.13874877615255043,-0.039875583206405774,,,,,,
78,0.14960942451977716,0.13932830815742622,0.010281116362350934,,,,,,
79,0.18997850906187425,0.13991128039958123,0.05006722866229302,,,,,,
80,0.1327914527997637,0.1404976539074879,-0.0077062011077241865,,,,,,
81,0.15906340706403924,0.14108734032244885,0.017976066741590385,,,,,,
82,0.11995461963206334,0.1416805124965908,-0.02172589286452746,,,,,,
83,0.12487125556118345,0.14227748543303037,-0.017406229871846923,,,,,,
84,0.1157112697812903,0.14287786771566502,-0.027166597934374717,,,,,,
85,0.11787962788329621,0.1434809103893423,-0.025601282506046083,,,,,,
86,0.20428041788694778,0.14408673273639389,0.0601936851505539,,,,,,
87,0.120373563888307,0.14469571004040882,-0.02432214615210182,,,,,,
88,0.17790846483994824,0.14530779518202827,0.03260066965791997,,,,,,
89,0.19882165209045444,0.1459227537007726,0.05289889838968184,,,,,,
90,0.19515266787475485,0.14654005597025893,0.04861261190449592,,,,,,
91,0.18472711287134738,0.14715910230230067,0.03756801056904671,,,,,,
92,0.16491877911068906,0.14777924384828445,0.01713953526240461,,,,,,
93,0.21968526087947154,0.14839880192877483,0.07128645895069671,,,,,,
94,0.13905005450846963,0.14901574996447528,-0.009965695456005647,,,,,,
95,0.13520926155517698,0.1496284128577947,-0.014419151302617728,,,,,,
96,0.14872076159671302,0.15023593353298273,-0.0015151719362697103,,,,,,
97,0.07827253333760559,0.15083875894316984,-0.07256622560556425,,,,,,
98,0.14618450553595905,0.15143800172068325,-0.0052534961847242045,,,,,,
99,0.14157620029510098,0.15203533729577734,-0.010459137000676355,,,,,,
100,0.14019906028939846,0.15263185415210262,-0.012432793862704156,,,,,,
101,0.07904585860243195,0.15322809367691034,-0.0741822350744784,,,,,,
102,0.17775765868690965,0.15382409383726164,0.02393356484964801,,,,,,
103,0.17464558295931193,0.1544198034034739,0.02022577955583804,,,,,,
104,0.13317869314818526,0.15501589063079516,-0.0218371974826099,,,,,,
105,0.126319899395874,0.1556134185030534,-0.029293519107179394,,,,,,
106,0.18030158226336804,0.1562132329149003,0.024088349348467736,,,,,,
107,0.1616504060244893,0.15681607129044947,0.004834334734039825,,,,,,
108,0.15868341098512742,0.1574219585765063,0.0012614524086211332,,,,,,
