time,0
0,1.161895264602096
1,1.0324019065552892
2,0.8644384202289306
3,0.8213075293860143
4,0.7498406626728547
5,0.9002693173240213
6,0.7337131838179223
7,0.6756424522188276
8,0.513934
9,0.63397527
10,0.4123199901236195
11,0.3655863292337219
12,0.3306042851992128
13,0.3425085811271286
14,0.24919132827473292
15,0.24867562941028384
16,0.10197422964719294
17,0.02070904684793913
18,-0.07723137101083054
19,0.0614918763449824
20,-0.07127064243271453
21,2.013969802872051e-06
22,0.007751886953853843
23,-0.20259443586753365
24,-0.3896418648665419
25,-0.2689296110727689
26,-0.06519180110452946
27,-0.33088070414287074
28,-0.33507252
29,-0.33754392679653716
30,-0.3048732
31,-0.3378123572330512
32,-0.2566758207722232
33,-0.5365299744308492
34,-0.5007932169657309
35,-0.5170635005477886
36,-0.52713686
37,-0.6826846266290241
38,-0.6512438967495745
39,-0.69146129687924
40,-0.8755844439425591
41,-0.8790403991675061
42,-0.9262100613817463
43,-0.9325356964268963
44,-1.0800009534966954
45,-1.1410838606617666
46,-1.1954413932612424
47,-1.2849501449602485
48,-1.1305154056006985
49,-1.3609051973730582
50,-1.322016283355986
51,-1.3930190468789405
52,-1.4891944554465966
53,-1.5686617794531807
54,-1.5693087498250278
55,-1.6134648666309699
56,-1.63975172844438
57,-1.6789187738573106
58,-1.7205311277307256
59,-1.6678815717316031
60,-1.7603763576937181
61,-1.9081352666470535
62,-1.9094860062720411
63,-1.8483449532173888
64,-2.141323203254255
65,-1.7944165553316687
66,-2.0488356017555236
67,-2.1365222777113586
68,-2.1844099272097943
69,-2.1282352436739442
70,-2.194005491373135
71,-2.244453810029765
72,-2.333759001800865
73,-2.3973536701418854
74,-2.4426759159035756
75,-2.4495152057857874
76,-2.621672400260291
77,-2.493750200530131
78,-2.526121752831767
79,-2.557361709205818
80,-2.6166936290009293
81,-2.6914404406221997
82,-2.69677910742831
83,-2.8106656257544693
84,-2.786359476186273
85,-2.759806637462029
86,-2.8344377624498396
87,-2.9026356473951322
88,-2.950208805207186
89,-3.11751668636929
90,-2.987777169719208
91,-3.098490865542778
92,-3.1304614765406065
93,-3.0109623010113427
94,-3.089093604052978
95,-3.2736983813127765
96,-3.334248143682808
97,-3.298688419866576
98,-3.375847409399212
99,-3.3423980573923022
100,-3.373054274522308
101,-3.4396564393946667
102,-3.4871656167765703
103,-3.462849737422532
104,-3.421923391811299
105,-3.59803052523352
106,-3.623219168833933
107,-3.4361171812761526
108,-3.645340330942709
109,-3.700622507617642
110,-3.7947090703460056
111,-3.7521850166354462
112,-3.6985227711189177
113,-3.74015321558961
114,-3.7497514570354173
115,-3.8809394937450272
116,-3.909542157418972
117,-3.806619817067138
118,-3.926068284529247
119,-3.946566418032567
120,-3.9012971886713284
121,-3.9641477622031944
122,-3.922454302005852
123,-3.973268957940269
124,-3.8479156830776886
125,-4.028498640581649
126,-3.9906323919530298
127,-4.04959038014953
128,-4.166945775759365
129,-4.035063831726846
130,-4.023433287254312
131,-4.073770271740419
132,-4.03198163775828
133,-4.1755265206448655
134,-4.107911489191053
135,-4.236977787240182
136,-4.318031434319417
137,-4.147550429339183
138,-4.237888008017828
139,-4.280782864948937
140,-4.274788730569983
141,-4.288445497075135
142,-4.336744953252819
143,-4.337623268310791
144,-4.291370707143315
145,-4.335265805728648
146,-4.516169990773241
147,-4.484039287137219
148,-4.54643512861944
149,-4.4647804858359805
150,-4.346291561145224
151,-4.501408621008188
152,-4.535000446939879
153,-4.680652105493051
154,-4.7039309995103
155,-4.668340967926822
156,-4.654107581327861
157,-4.685870070890299
158,-4.680239717700544
159,-4.724354333783426
160,-4.734517256274563
161,-4.7156295659792224
162,-4.657977167219358
163,-4.546541994950804
164,-4.549075766041052
165,-4.609686379864793
166,-4.761484108408051
167,-4.732126079015629
168,-4.779580271320162
169,-4.675877057707782
170,-4.659410499039257
171,-4.537023644905201
172,-4.712431102211712
173,-4.664329500391257
174,-4.764921199153772
175,-4.646992563854651
176,-4.792560412952582
177,-4.680361976178149
178,-4.655376389333416
179,-4.847912046972714
180,-4.852566711323597
181,-4.981268047114536
182,-4.832801252859152
183,-4.78566719661922
184,-5.016660599558568
185,-4.788081942921282
186,-4.925120796435798
187,-5.173892176649988
188,-5.048225615023942
189,-4.970775519024704
190,-4.901419571792897
191,-5.0120367019154015
192,-5.055306829410345
193,-5.035362886891694
194,-5.08636331506578
195,-5.145480580320194
196,-5.12155319974059
197,-5.310707612053907
198,-5.03592180694467
199,-5.104527717694114
200,-5.120465850842946
201,-5.1012927042294605
202,-5.112770979730146
203,-5.234224568177379
204,-5.074684885814243
205,-5.144030667789397
206,-5.357531551139547
207,-5.1566914639542745
208,-5.111411048858796
209,-5.142300803460329
210,-5.192049004712264
211,-5.3505029870882765
212,-5.3199812288416926
213,-5.2430218447954635
214,-5.362509664811254
215,-5.498512333530438
216,-5.398579928294065
217,-5.460985937625837
218,-5.536178786814041
219,-5.408870186649516
220,-5.577623099022375
221,-5.7486563159907735
222,-5.57345422389924
223,-5.50186632237065
224,-5.698127586342645
225,-5.674671479344931
226,-5.564452625325581
227,-5.661825153626032
228,-5.815475905722026
229,-5.663709604718379
230,-6.049624362705207
231,-5.917284145912883
