0,1,2,3,time,classifier,pseudotime_index,pseudotime
0.36782616,0.2488434,0.20658205,0.17674844,103,c1_1,103,0.85132843
0.44591627,0.24402593,0.16710965,0.14294815,107,c1_1,107,0.8521673
0.51334864,0.23654418,0.13490203,0.11520516,111,c1_1,111,0.8529391
0.56914574,0.223832,0.11432059,0.09270161,115,c1_1,115,0.85556084
0.5577278,0.22597064,0.120590806,0.09571071,119,c1_1,119,0.8565745
0.50745076,0.24129504,0.13953128,0.11172286,123,c1_1,123,0.8577524
0.59868497,0.22053158,0.09736162,0.0834218,127,c1_1,127,0.8588771
0.67368466,0.20401542,0.06605438,0.05624557,131,c1_1,131,0.86219233
0.68425554,0.1992914,0.0613301,0.055123035,135,c1_1,135,0.8631629
0.63310975,0.21745804,0.08003883,0.06939339,139,c1_1,139,0.8659281
0.67317176,0.20787919,0.06318929,0.05575977,143,c1_1,143,0.86782444
0.6105253,0.22668749,0.08633174,0.076455474,147,c1_1,147,0.8685153
0.61255735,0.2234391,0.08922073,0.07478284,151,c1_1,151,0.86953896
0.5679262,0.24295697,0.10052098,0.088595845,155,c1_1,155,0.8710085
0.61569935,0.23490946,0.080832705,0.06855857,159,c1_1,159,0.8726773
0.6176085,0.22272922,0.08878698,0.07087532,163,c1_1,163,0.8741153
0.546429,0.26238725,0.10721881,0.083964966,167,c1_1,167,0.87446564
0.62501276,0.23052485,0.085770644,0.05869177,171,c1_1,171,0.8750327
0.69386053,0.1987343,0.066279106,0.04112609,175,c1_1,175,0.8757018
0.5100364,0.26086584,0.13567466,0.09342309,179,c1_1,179,0.8772338
0.49414316,0.2702155,0.1413451,0.094296195,183,c1_1,183,0.8787472
0.5518226,0.26112148,0.11315812,0.073897816,187,c1_1,187,0.88018423
0.59773964,0.24352272,0.098095596,0.06064208,191,c1_1,191,0.8807963
0.5312487,0.267045,0.1252766,0.07642981,195,c1_1,195,0.8819056
0.57937187,0.2514303,0.107645236,0.06155265,199,c1_1,199,0.88279045
0.42355847,0.32647616,0.16383071,0.086134546,203,c1_1,203,0.8831111
0.2794973,0.3959049,0.19598812,0.12860972,207,c1_1,207,0.8836748
0.32374775,0.37787405,0.17990248,0.118475735,211,c1_1,211,0.8845
0.37056282,0.3619741,0.15683246,0.11063057,215,c1_1,215,0.88543344
0.40698647,0.33311173,0.1514316,0.10847022,219,c1_1,219,0.8861965
0.39617515,0.33532616,0.15185653,0.116642185,223,c1_1,223,0.88662195
0.28651235,0.38399875,0.18357953,0.14590931,227,c1_1,227,0.8870819
0.32827163,0.37713358,0.16750267,0.1270921,231,c1_1,231,0.8874482
0.27630582,0.4004858,0.18430148,0.13890684,235,c1_1,235,0.88818854
0.22385404,0.43407568,0.19821952,0.14385073,239,c1_1,239,0.88947743
0.2054701,0.4434223,0.20423159,0.14687599,243,c1_1,243,0.8899743
0.2928542,0.3994684,0.19234218,0.11533523,247,c1_1,247,0.8907382
0.285537,0.4448837,0.16618027,0.10339901,251,c1_1,251,0.8914245
0.35012168,0.4305072,0.13848324,0.08088786,255,c1_1,255,0.89206564
0.38739362,0.38976768,0.14947146,0.07336718,259,c1_1,259,0.8928633
0.32473516,0.40799206,0.18067351,0.086599275,263,c1_1,263,0.89391965
0.41739702,0.3613075,0.15548415,0.06581134,267,c1_1,267,0.894969
0.37915874,0.4142777,0.14548597,0.06107759,271,c1_1,271,0.8954366
0.5147384,0.35881907,0.08949685,0.03694573,275,c1_1,275,0.8962002
0.55862445,0.32157332,0.08769354,0.032108683,279,c1_1,279,0.89642084
0.46690091,0.4095925,0.08651494,0.036991674,283,c1_1,283,0.8971269
0.12170437,0.70064664,0.11713547,0.06051351,287,c1_1,287,0.89751154
0.06271467,0.7755825,0.09816279,0.0635401,291,c1_1,291,0.89800537
0.1622148,0.6906735,0.09790669,0.049205013,295,c1_1,295,0.89871895
0.117357284,0.60293186,0.19346403,0.08624689,299,c1_1,299,0.899576
0.16544911,0.5472572,0.20654373,0.08074995,303,c1_1,303,0.9003967
