time,state,smoothing,residuals,variance,ac1,0,1,2,3
0,0.10329730921539175,0.10153170063092497,0.0017656085844667824,,,,,,
1,0.08932337920832883,0.10211404675367132,-0.012790667545342485,,,,,,
2,0.10561483651078002,0.10269578525146791,0.0029190512593121054,,,,,,
3,0.09329640052546721,0.10327691451440776,-0.00998051398894055,,,,,,
4,0.10471977725172914,0.10385743531836988,0.0008623419333592536,,,,,,
5,0.10144131880467747,0.1044373593662599,-0.0029960405615824387,,,,,,
6,0.0982766715091345,0.10501670174260092,-0.006740030233466421,,,,,,
7,0.10366783408665242,0.1055954842104943,-0.0019276501238418842,,,,,,
8,0.10866622356082356,0.10617373973357273,0.002492483827250827,,,,,,
9,0.11011488865734056,0.10675150645318092,0.0033633822041596456,,,,,,
10,0.11162570253662187,0.10732882014185716,0.004296882394764709,,,,,,
11,0.11217624169577306,0.1079057113339808,0.004270530361792257,,,,,,
12,0.11422067290348742,0.1084822038632867,0.005738469040200714,,,,,,
13,0.09966234401037027,0.1090583140824629,-0.009395970072092627,,,,,,
14,0.10219265149894029,0.1096340532253574,-0.007441401726417107,,,,,,
15,0.11141929453233597,0.11020944327575523,0.0012098512565807407,,,,,,
16,0.12950996056003006,0.1107845176028523,0.018725442957177763,,,,,,
17,0.10878852586067307,0.11135930895699087,-0.002570783096317794,,,,,,
18,0.114771713985927,0.1119338411936905,0.002837872792236504,,,,,,
19,0.11578918625038545,0.11250813851052127,0.003281047739864179,,,,,,
20,0.10842920359027373,0.11308222229432287,-0.004653018704049133,,,,,,
21,0.11101551211497207,0.11365611102057678,-0.0026405989056047102,,,,,,
22,0.13047479179347432,0.11422982859937746,0.016244963194096865,,,,,,
23,0.11181665393033527,0.11480340133416259,-0.0029867474038273167,,,,,,
24,0.11202613623543167,0.11537684668222188,-0.003350710446790209,,,,,,
25,0.1184815262143971,0.11595018371728744,0.002531342497109665,,,,,,
26,0.12365003453890266,0.11652343578912955,0.0071265987497731165,,,,,,
27,0.10899355810028845,0.11709662270800937,-0.008103064607720922,,,,,,
28,0.11431928607580777,0.11766975764709942,-0.0033504715712916466,,,,,,
29,0.12080377479492098,0.11824286118815024,0.0025609136067707428,,,,,,
30,0.12319341689601755,0.11881596006839659,0.00437745682762096,,,,,,
31,0.12771955651396724,0.11938907857464578,0.008330477939321457,,,,,,
32,0.11841494148556851,0.11996223273697362,-0.0015472912514051113,,,,,,
33,0.12043612792144773,0.12053542689246578,-9.929897101805529e-05,,,,,,
34,0.1327422482892678,0.12110866261237668,0.011633585676891128,,,,,,
35,0.1268927822892936,0.12168193588206004,0.0052108464072335575,,,,,,
36,0.11815390126925295,0.122255222274681,-0.004101321005428052,,,,,,
37,0.11039621922191559,0.12282847797898992,-0.012432258757074335,,,,,,
38,0.1371651936018084,0.12340165364034553,0.013763539961462873,,,,,,
39,0.13280185872634975,0.12397469692881911,0.008827161797530639,,,,,,
40,0.12689301312178514,0.12454751707154281,0.0023454960502423267,,,,,,
41,0.11397260446875648,0.12511996639166248,-0.011147361922905996,,,,,,
42,0.12753373719695324,0.1256918358934453,0.001841901303507948,,,,,,
43,0.10867591315851788,0.1262628517264141,-0.017586938567896226,,,,,,
44,0.12638753865011298,0.12683263406795917,-0.0004450954178461808,,,,,,
45,0.13366037235906836,0.12740067246579867,0.006259699893269688,,,,,,
46,0.11917954085098048,0.12796626740198502,-0.008786726551004542,,,,,,
47,0.12595387851135523,0.12852849143816553,-0.002574612926810299,,,,,,
48,0.1437901443950989,0.12908627076585957,0.014703873629239333,,,,,,
49,0.12935255001282964,0.129638612829701,-0.00028606281687135193,,,,,,
50,0.11999504914739531,0.13018979264420405,-0.01019474349680874,,,,,,
51,0.1292307966800399,0.13074043219986947,-0.0015096355198295774,,,,,,
52,0.1346180631981589,0.1312906664124492,0.003327396785709702,,,,,,
53,0.13090182906754014,0.1318406825533527,-0.0009388534858125741,,,,,,
54,0.1367117357760158,0.13239075038946502,0.004320985386550791,,,,,,
55,0.13025829658882082,0.13294117152415852,-0.002682874935337698,,,,,,
56,0.13880920460582466,0.13349222540116323,0.005316979204661426,,,,,,
57,0.13804443600454722,0.13404417130074606,0.00400026470380116,,,,,,
58,0.1370031176326733,0.1345971941269256,0.002405923505747698,,,,,,
59,0.13695964063392638,0.13515130321464844,0.001808337419277939,,,,,,
60,0.12859629574364326,0.1357064879079243,-0.007110192164281048,,,,,,
61,0.13784050128282618,0.13626287037009632,0.0015776309127298604,,,,,,
62,0.1325702010573089,0.13682073433748804,-0.004250533280179131,,,,,,
63,0.12372940928446075,0.13738050063751076,-0.01365109135305001,,,,,,
64,0.12891932171910048,0.13794271351001378,-0.009023391790913299,,,,,,
65,0.14570309318021377,0.13850763655851073,0.007195456621703039,,,,,,
66,0.1463497867825921,0.13907530767404866,0.007274479108543452,,,,,,
67,0.1316504350858845,0.13964578664624636,-0.007995351560361852,,,,,,
68,0.14616651188413768,0.14021928661843683,0.005947225265700851,,,,,,
69,0.1430954216687911,0.14079598907925767,0.00229943258953344,,,,,,
70,0.13845953403458253,0.1413759292608834,-0.002916395226300883,,,,,,
71,0.1395701299755528,0.14195907873266594,-0.002388948757113152,,,,,,
72,0.1487339079101085,0.14254521021800554,0.006188697692102951,,,,,,
73,0.1395568844580976,0.14313388331243118,-0.003576998854333574,,,,,,
74,0.1406519896951521,0.1437246787756904,-0.003072689080538288,,,,,,
75,0.14495614424425562,0.1443172173063271,0.0006389269379285245,,,,,,
76,0.14631470722905296,0.1449110211254133,0.0014036861036396675,,,,,,
