m1,variable,value
1.3942942942942942,0_real,0.144718310292667
1.3981981981981981,0_real,0.14515582306218688
1.402102102102102,0_real,0.14559363901953976
1.406006006006006,0_real,0.14603175952151942
1.40990990990991,0_real,0.14647018593056502
1.4138138138138139,0_real,0.14690891961480743
1.4177177177177178,0_real,0.1473479619481067
1.4216216216216218,0_real,0.1477873143100921
1.4255255255255257,0_real,0.148226978086205
1.4294294294294294,0_real,0.14866695466773996
1.4333333333333333,0_real,0.14910724545188742
1.4372372372372373,0_real,0.14954785184177297
1.4411411411411412,0_real,0.14998877524650298
1.4450450450450452,0_real,0.15043001708120435
1.4489489489489489,0_real,0.15087157876707183
1.4528528528528528,0_real,0.15131346173140856
1.4567567567567568,0_real,0.15175566740767035
1.4606606606606607,0_real,0.15219819723551065
1.4645645645645646,0_real,0.15264105266082403
1.4684684684684686,0_real,0.1530842351357942
1.4723723723723725,0_real,0.15352774611893655
1.4762762762762764,0_real,0.15397158707514486
1.4801801801801802,0_real,0.15441575947573652
1.484084084084084,0_real,0.15486026479850237
1.487987987987988,0_real,0.1553051045277504
1.491891891891892,0_real,0.15575028015435372
1.495795795795796,0_real,0.1561957931758012
1.4996996996996996,0_real,0.15664164509623954
1.5036036036036036,0_real,0.15708783742653037
1.5075075075075075,0_real,0.15753437168429194
1.5114114114114114,0_real,0.15798124939395283
1.5153153153153154,0_real,0.15842847208679953
1.5192192192192193,0_real,0.15887604130102845
1.5231231231231233,0_real,0.15932395858179582
1.5270270270270272,0_real,0.15977222548126951
1.5309309309309311,0_real,0.1602208435586802
1.5348348348348348,0_real,0.16066981438037345
1.5387387387387388,0_real,0.16111913951986317
1.5426426426426427,0_real,0.16156882055788277
1.5465465465465464,0_real,0.16201885908244157
1.5504504504504504,0_real,0.16246925668887638
1.5543543543543543,0_real,0.16292001497990655
1.5582582582582583,0_real,0.163371135565689
1.5621621621621622,0_real,0.16382262006387535
1.5660660660660661,0_real,0.1642744700996646
1.56996996996997,0_real,0.1647266873058622
1.573873873873874,0_real,0.1651792733229363
1.577777777777778,0_real,0.16563222979907335
1.5816816816816819,0_real,0.16608555839024075
1.5855855855855856,0_real,0.16653926076023928
1.5894894894894895,0_real,0.1669933385807668
1.5933933933933935,0_real,0.16744779353147668
1.5972972972972972,0_real,0.16790262730003602
1.6012012012012011,0_real,0.16835784158218842
1.605105105105105,0_real,0.16881343808181523
1.609009009009009,0_real,0.16926941851099353
1.612912912912913,0_real,0.16972578459006638
1.6168168168168169,0_real,0.17018253804769592
1.6207207207207208,0_real,0.17063968062093518
1.6246246246246248,0_real,0.1710972140552859
1.6285285285285287,0_real,0.1715551401047685
1.6324324324324326,0_real,0.17201346053198377
1.6363363363363364,0_real,0.172472177108178
1.6402402402402403,0_real,0.17293129161331516
1.6441441441441442,0_real,0.17339080583613556
1.648048048048048,0_real,0.173850721574231
1.6519519519519519,0_real,0.17431104063410852
1.6558558558558558,0_real,0.17477176483126258
1.6597597597597598,0_real,0.17523289599024017
1.6636636636636637,0_real,0.17569443594471715
1.6675675675675676,0_real,0.1761563865375651
1.6714714714714716,0_real,0.17661874962092344
1.6753753753753755,0_real,0.17708152705627087
1.6792792792792794,0_real,0.17754472071450342
1.6831831831831834,0_real,0.1780083324759991
1.687087087087087,0_real,0.17847236423070356
1.690990990990991,0_real,0.1789368178781945
1.694894894894895,0_real,0.17940169532776387
1.6987987987987987,0_real,0.17986699849849272
1.7027027027027026,0_real,0.18033272931932962
1.7066066066066066,0_real,0.18079888972916397
1.7105105105105105,0_real,0.18126548167691325
1.7144144144144144,0_real,0.18173250712159428
1.7183183183183184,0_real,0.18219996803240743
1.7222222222222223,0_real,0.18266786638881755
1.7261261261261263,0_real,0.18313620418063734
1.7300300300300302,0_real,0.18360498340810452
1.7339339339339341,0_real,0.1840742060819725
1.7378378378378379,0_real,0.18454387422358956
1.7417417417417418,0_real,0.18501398986498613
1.7456456456456457,0_real,0.18548455504896064
1.7495495495495497,0_real,0.1859555718291647
1.7534534534534534,0_real,0.18642704227019477
1.7573573573573573,0_real,0.1868989684476768
1.7612612612612613,0_real,0.18737135244835632
1.7651651651651652,0_real,0.18784419637018956
1.7690690690690691,0_real,0.18831750232243777
1.772972972972973,0_real,0.18879127242575286
1.776876876876877,0_real,0.18926550881227508
1.780780780780781,0_real,0.18974021362572613
1.7846846846846849,0_real,0.19021538902150462
1.7885885885885886,0_real,0.19069103716677968
1.7924924924924925,0_real,0.19116716024059202
1.7963963963963965,0_real,0.19164376043394843
1.8003003003003004,0_real,0.19212083994992019
1.8042042042042041,0_real,0.1925984010037461
1.808108108108108,0_real,0.19307644582293226
1.812012012012012,0_real,0.19355497664735272
1.815915915915916,0_real,0.19403399572935406
1.8198198198198199,0_real,0.19451350533385667
1.8237237237237238,0_real,0.194993507738466
1.8276276276276278,0_real,0.19547400523357236
1.8315315315315317,0_real,0.19595500012246003
1.8354354354354356,0_real,0.19643649472142005
1.8393393393393394,0_real,0.19691849135985276
1.8432432432432433,0_real,0.19740099238038425
1.8471471471471472,0_real,0.1978840001389759
1.8510510510510512,0_real,0.19836751700503766
1.8549549549549549,0_real,0.19885154536154176
1.8588588588588588,0_real,0.19933608760513857
1.8627627627627628,0_real,0.19982114614627722
1.8666666666666667,0_real,0.2003067234093159
1.8705705705705706,0_real,0.20079282183264685
1.8744744744744746,0_real,0.20127944386881552
1.8783783783783785,0_real,0.20176659198464142
1.8822822822822824,0_real,0.20225426866134302
1.8861861861861864,0_real,0.20274247639465862
1.8900900900900903,0_real,0.2032312176949773
1.893993993993994,0_real,0.2037204950874601
1.897897897897898,0_real,0.20421031111217453
1.901801801801802,0_real,0.20470066832421943
1.9057057057057056,0_real,0.20519156929385943
1.9096096096096096,0_real,0.20568301660665514
1.9135135135135135,0_real,0.20617501286360065
1.9174174174174174,0_real,0.206667560681256
1.9213213213213214,0_real,0.2071606626918846
1.9252252252252253,0_real,0.20765432154359523
1.9291291291291293,0_real,0.20814853990047721
1.9330330330330332,0_real,0.2086433204427455
1.9369369369369371,0_real,0.2091386658668843
1.940840840840841,0_real,0.20963457888578868
1.9447447447447448,0_real,0.21013106222891495
1.9486486486486487,0_real,0.21062811864242545
1.9525525525525527,0_real,0.2111257508893409
1.9564564564564564,0_real,0.2116239617496909
1.9603603603603603,0_real,0.21212275402066494
1.9642642642642643,0_real,0.21262213051677187
1.9681681681681682,0_real,0.21312209406999277
1.9720720720720721,0_real,0.21362264752994098
1.975975975975976,0_real,0.21412379376402157
1.97987987987988,0_real,0.2146255356575941
1.983783783783784,0_real,0.21512787611413584
1.9876876876876879,0_real,0.21563081805540898
1.9915915915915918,0_real,0.21613436442162484
1.9954954954954955,0_real,0.21663851817161825
1.9993993993993995,0_real,0.21714328228301608
2.003303303303303,0_real,0.21764865975241135
2.007207207207207,0_real,0.21815465359553826
2.011111111111111,0_real,0.21866126684745088
2.015015015015015,0_real,0.2191685025627024
2.018918918918919,0_real,0.21967636381552785
2.022822822822823,0_real,0.22018485370002583
2.026726726726727,0_real,0.2206939753303462
2.0306306306306308,0_real,0.22120373184087677
2.0345345345345347,0_real,0.22171412638643787
2.0384384384384386,0_real,0.22222516214246893
2.0423423423423426,0_real,0.22273684230522817
2.0462462462462465,0_real,0.2232491700919899
2.0501501501501505,0_real,0.2237621487412406
2.0540540540540544,0_real,0.22427578151288416
2.0579579579579583,0_real,0.22479007168844622
2.0618618618618623,0_real,0.22530502257127974
2.0657657657657658,0_real,0.22582063748677447
2.0696696696696697,0_real,0.22633691978257234
2.0735735735735736,0_real,0.2268538728287769
2.0774774774774776,0_real,0.22737150001817386
2.0813813813813815,0_real,0.22788980476644935
2.0852852852852855,0_real,0.2284087905124142
2.089189189189189,0_real,0.2289284607182291
2.093093093093093,0_real,0.22944881886963073
2.096996996996997,0_real,0.2299698684761606
2.1009009009009008,0_real,0.2304916130714078
2.1048048048048047,0_real,0.231014056213236
2.1087087087087086,0_real,0.2315372014840252
2.1126126126126126,0_real,0.23206105249091852
2.1165165165165165,0_real,0.23258561286606158
2.1204204204204204,0_real,0.23311088626685925
2.1243243243243244,0_real,0.23363687637621755
2.1282282282282283,0_real,0.2341635869028056
2.1321321321321323,0_real,0.2346910215813115
2.136036036036036,0_real,0.23521918417270352
2.13993993993994,0_real,0.23574807846449444
2.143843843843844,0_real,0.23627770827101172
2.147747747747748,0_real,0.23680807743366855
2.151651651651652,0_real,0.23733918982123547
2.155555555555556,0_real,0.2378710493301211
2.15945945945946,0_real,0.2384036598846583
2.1633633633633638,0_real,0.23893702543738082
2.1672672672672673,0_real,0.2394711499693236
2.171171171171171,0_real,0.2400060374903057
2.175075075075075,0_real,0.24054169203923528
2.178978978978979,0_real,0.24107811768440648
2.182882882882883,0_real,0.24161531852380314
2.186786786786787,0_real,0.24215329868541385
2.190690690690691,0_real,0.24269206232753668
2.1945945945945944,0_real,0.24323161363910242
2.1984984984984983,0_real,0.2437719568399943
2.2024024024024023,0_real,0.24431309618137145
2.206306306306306,0_real,0.24485503594600064
2.21021021021021,0_real,0.24539778044859
2.214114114114114,0_real,0.24594133403612986
2.218018018018018,0_real,0.2464857010882317
2.221921921921922,0_real,0.24703088601748163
2.225825825825826,0_real,0.2475768932697871
2.22972972972973,0_real,0.24812372732473978
2.2336336336336338,0_real,0.2486713926959745
2.2375375375375377,0_real,0.24921989393153754
2.2414414414414416,0_real,0.24976923561425948
2.2453453453453456,0_real,0.2503194223621307
2.2492492492492495,0_real,0.25087045882868747
2.2531531531531535,0_real,0.25142234970339583
2.2570570570570574,0_real,0.25197509971204785
2.2609609609609613,0_real,0.2525287136171585
2.2648648648648653,0_real,0.25308319621837155
2.2687687687687688,0_real,0.2536385523528692
2.2726726726726727,0_real,0.25419478689578545
2.2765765765765766,0_real,0.25475190476063064
2.2804804804804806,0_real,0.25530991089971694
2.2843843843843845,0_real,0.25586881030459435
2.2882882882882885,0_real,0.25642860800648803
2.2921921921921924,0_real,0.2569893090767421
2.296096096096096,0_real,0.25755091862728
2.3,0_real,0.2581134418110536
2.3039039039039038,0_real,0.25867688382251813
2.3078078078078077,0_real,0.2592412498980932
2.3117117117117116,0_real,0.25980654531665215
2.3156156156156156,0_real,0.2603727754000031
2.3195195195195195,0_real,0.2609399455133811
2.3234234234234235,0_real,0.2615080610659511
2.3273273273273274,0_real,0.26207712751131407
2.3312312312312313,0_real,0.2626471503480201
2.3351351351351353,0_real,0.26321813512009506
2.339039039039039,0_real,0.2637900874175677
2.342942942942943,0_real,0.264363012877009
2.346846846846847,0_real,0.2649369171820779
2.350750750750751,0_real,0.265511806064074
2.354654654654655,0_real,0.2660876853025054
2.358558558558559,0_real,0.2666645607256547
2.362462462462463,0_real,0.26724243821116067
2.3663663663663668,0_real,0.26782132368660444
2.3702702702702707,0_real,0.26840122313011194
2.374174174174174,0_real,0.2689821425709551
2.378078078078078,0_real,0.2695640880901726
2.381981981981982,0_real,0.27014706582118875
2.385885885885886,0_real,0.2707310819504551
2.38978978978979,0_real,0.27131614271808924
2.393693693693694,0_real,0.27190225441853527
2.3975975975975974,0_real,0.27248942340122345
2.4015015015015013,0_real,0.2730776560712476
2.4054054054054053,0_real,0.27366695889005094
2.409309309309309,0_real,0.27425733837612043
2.413213213213213,0_real,0.2748488011057017
2.417117117117117,0_real,0.2754413537135044
2.421021021021021,0_real,0.2760350028934462
2.424924924924925,0_real,0.2766297553993863
2.428828828828829,0_real,0.2772256180458791
2.432732732732733,0_real,0.2778225977089438
2.4366366366366368,0_real,0.27842070132683994
2.4405405405405407,0_real,0.2790199359008571
2.4444444444444446,0_real,0.2796203084961205
2.4483483483483486,0_real,0.2802218262424062
2.4522522522522525,0_real,0.2808244963349665
2.4561561561561565,0_real,0.2814283260353847
2.4600600600600604,0_real,0.2820333226724184
2.4639639639639643,0_real,0.2826394936428804
2.4678678678678683,0_real,0.2832468464125206
2.471771771771772,0_real,0.28385538851692516
2.4756756756756757,0_real,0.2844651275624352
2.4795795795795796,0_real,0.2850760712270777
2.4834834834834836,0_real,0.2856882272615053
2.4873873873873875,0_real,0.2863016034899675
2.4912912912912915,0_real,0.28691620781128374
2.4951951951951954,0_real,0.2875320481998387
2.4990990990990993,0_real,0.2881491327065962
2.503003003003003,0_real,0.28876746946012694
2.5069069069069068,0_real,0.2893870666676594
2.5108108108108107,0_real,0.29000793261613966
2.5147147147147146,0_real,0.29063007567331733
2.5186186186186186,0_real,0.2912535042888492
2.5225225225225225,0_real,0.29187822699541827
2.5264264264264265,0_real,0.29250425240987665
2.5303303303303304,0_real,0.29313158923440763
2.5342342342342343,0_real,0.29376024625770525
2.5381381381381383,0_real,0.29439023235617706
2.542042042042042,0_real,0.2950215564951693
2.545945945945946,0_real,0.29565422773021266
2.54984984984985,0_real,0.29628825520828994
2.553753753753754,0_real,0.296923648169126
2.557657657657658,0_real,0.29756041594650334
2.561561561561562,0_real,0.29819856796959976
2.565465465465466,0_real,0.2988381137643508
2.5693693693693698,0_real,0.2994790629548352
2.5732732732732737,0_real,0.30012142526469004
2.577177177177177,0_real,0.30076521051854854
2.581081081081081,0_real,0.3014104286435032
2.584984984984985,0_real,0.3020570896706028
2.588888888888889,0_real,0.3027052037363635
2.592792792792793,0_real,0.3033547810843315
2.596696696696697,0_real,0.3040058320666471
2.600600600600601,0_real,0.3046583671456584
2.6045045045045043,0_real,0.3053123968955614
2.6084084084084083,0_real,0.3059679320040611
2.612312312312312,0_real,0.3066249832740816
2.616216216216216,0_real,0.30728356162549114
2.62012012012012,0_real,0.30794367809687934
2.624024024024024,0_real,0.30860534384734106
2.627927927927928,0_real,0.3092685701583334
2.631831831831832,0_real,0.3099333684355329
2.635735735735736,0_real,0.310599750210745
2.6396396396396398,0_real,0.3112677271438564
2.6435435435435437,0_real,0.3119373110248152
2.6474474474474476,0_real,0.3126085137756548
2.6513513513513516,0_real,0.3132813474525562
2.6552552552552555,0_real,0.3139558242479564
2.6591591591591595,0_real,0.31463195649269593
2.6630630630630634,0_real,0.3153097566582064
2.6669669669669673,0_real,0.3159892373587497
2.6708708708708713,0_real,0.31667041135369234
2.674774774774775,0_real,0.3173532915498421
2.6786786786786787,0_real,0.31803789100381613
2.6825825825825826,0_real,0.3187242229244666
2.6864864864864866,0_real,0.3194123006753584
2.6903903903903905,0_real,0.32010213777729024
2.6942942942942945,0_real,0.32079374791087323
2.6981981981981984,0_real,0.32148714491917185
2.7021021021021023,0_real,0.3221823428103844
2.706006006006006,0_real,0.3228793557605879
2.7099099099099098,0_real,0.32357819811655053
2.7138138138138137,0_real,0.32427888439858416
2.7177177177177176,0_real,0.32498142930348095
2.7216216216216216,0_real,0.3256858477074956
2.7255255255255255,0_real,0.3263921546693975
2.7294294294294295,0_real,0.3271003654335987
2.7333333333333334,0_real,0.3278104954333323
2.7372372372372373,0_real,0.32852256029392035
2.7411411411411413,0_real,0.32923657583609844
2.745045045045045,0_real,0.3299525580794274
2.748948948948949,0_real,0.3306705232457619
2.752852852852853,0_real,0.3313904877628263
2.756756756756757,0_real,0.3321124682678362
2.760660660660661,0_real,0.3328364816112365
2.764564564564565,0_real,0.33356254486049824
2.768468468468469,0_real,0.3342906753040101
2.7723723723723728,0_real,0.33502089045507344
2.7762762762762767,0_real,0.3357532080559667
2.7801801801801806,0_real,0.33648764608212084
2.784084084084084,0_real,0.3372242227463829
2.787987987987988,0_real,0.3379629565033893
2.791891891891892,0_real,0.33870386605403285
2.795795795795796,0_real,0.339446970350039
2.7996996996997,0_real,0.34019228859865647
2.803603603603604,0_real,0.3409398402674469
2.8075075075075073,0_real,0.3416896450892114
2.8114114114114113,0_real,0.34244172306700976
2.815315315315315,0_real,0.34319609447932364
2.819219219219219,0_real,0.34395277988534173
2.823123123123123,0_real,0.3447118001303615
2.827027027027027,0_real,0.34547317635134345
2.830930930930931,0_real,0.34623692998258737
2.834834834834835,0_real,0.3470030827615642
2.838738738738739,0_real,0.3477716567348866
2.8426426426426428,0_real,0.3485426742644301
2.8465465465465467,0_real,0.3493161580336123
2.8504504504504506,0_real,0.35009213105383863
2.8543543543543546,0_real,0.35087061667109354
2.8582582582582585,0_real,0.3516516385727319
2.8621621621621625,0_real,0.3524352207944229
2.8660660660660664,0_real,0.3532213877272835
2.8699699699699703,0_real,0.35401016412520325
2.8738738738738743,0_real,0.3548015751123581
2.877777777777778,0_real,0.3555956461909251
2.881681681681682,0_real,0.35639240324900384
2.8855855855855856,0_real,0.3571918725687559
2.8894894894894896,0_real,0.35799408083475437
2.8933933933933935,0_real,0.3587990551425648
2.8972972972972975,0_real,0.35960682300757685
2.9012012012012014,0_real,0.3604174123740456
2.9051051051051053,0_real,0.36123085162442276
2.9090090090090093,0_real,0.3620471695889197
2.9129129129129128,0_real,0.362866395555347
2.9168168168168167,0_real,0.36368855927923843
2.9207207207207206,0_real,0.36451369099425684
2.9246246246246246,0_real,0.3653418214228959
2.9285285285285285,0_real,0.3661729817874957
2.9324324324324325,0_real,0.36700720382157775
2.9363363363363364,0_real,0.3678445197814951
2.9402402402402403,0_real,0.368684962458446
2.9441441441441443,0_real,0.36952856519083327
2.948048048048048,0_real,0.3703753618769828
2.951951951951952,0_real,0.371225386988257
2.955855855855856,0_real,0.3720786755825467
2.95975975975976,0_real,0.3729352633181928
2.963663663663664,0_real,0.37379518646830756
2.967567567567568,0_real,0.3746584819355651
2.971471471471472,0_real,0.3755251872674131
2.9753753753753758,0_real,0.3763953406717963
2.9792792792792797,0_real,0.3772689810333445
2.9831831831831837,0_real,0.37814614793008156
2.987087087087087,0_real,0.379026881650671
2.990990990990991,0_real,0.37991122321220494
2.994894894894895,0_real,0.38079921437856
2.998798798798799,0_real,0.3816908976793805
3.002702702702703,0_real,0.38258631642963326
3.006606606606607,0_real,0.38348551474985093
3.0105105105105108,0_real,0.3843885375870208
3.0144144144144147,0_real,0.3852954307361831
3.0183183183183186,0_real,0.386206240862747
3.0222222222222226,0_real,0.3871210155255692
3.026126126126126,0_real,0.3880398032008223
3.03003003003003,0_real,0.38896265330667756
3.033933933933934,0_real,0.3898896162288532
3.037837837837838,0_real,0.39082074334704
3.041741741741742,0_real,0.39175608706227383
3.0456456456456458,0_real,0.3926957008252728
3.0495495495495497,0_real,0.3936396391657783
3.0534534534534536,0_real,0.39458795772297384
3.0573573573573576,0_real,0.39554071327698176
3.0612612612612615,0_real,0.3964979637815434
3.0651651651651655,0_real,0.3974597683978803
3.0690690690690694,0_real,0.3984261875298261
3.0729729729729733,0_real,0.39939728286028037
3.076876876876877,0_real,0.40037311738903103
3.0807807807807808,0_real,0.40135375547202723
3.0846846846846847,0_real,0.4023392628621613
3.0885885885885886,0_real,0.4033297067516244
3.0924924924924926,0_real,0.40432515581594586
3.0963963963963965,0_real,0.4053256802597209
3.1003003003003005,0_real,0.40633135186421615
3.1042042042042044,0_real,0.4073422440368453
3.1081081081081083,0_real,0.4083584318626619
3.1120120120120123,0_real,0.40937999215796655
3.115915915915916,0_real,0.4104070035261085
3.11981981981982,0_real,0.41143954641562086
3.123723723723724,0_real,0.4124777031807896
3.1276276276276276,0_real,0.4135215581448028
3.1315315315315315,0_real,0.41457119766558714
3.1354354354354355,0_real,0.41562671020449693
3.1393393393393394,0_real,0.4166881863979974
3.1432432432432433,0_real,0.41775571913250686
3.1471471471471473,0_real,0.41882940362255
3.151051051051051,0_real,0.4199093374924518
3.154954954954955,0_real,0.4209956208616954
3.158858858858859,0_real,0.4220883564342348
3.162762762762763,0_real,0.4231876495918866
3.166666666666667,0_real,0.42429360849214237
3.170570570570571,0_real,0.42540634417055057
3.174474474474475,0_real,0.4265259706480202
3.1783783783783783,0_real,0.42765260504327585
3.1822822822822823,0_real,0.4287863676908047
3.186186186186186,0_real,0.4299273822646159
3.19009009009009,0_real,0.43107577590814394
3.193993993993994,0_real,0.4322316793707221
3.197897897897898,0_real,0.43339522715098144
3.201801801801802,0_real,0.43456655764765173
3.205705705705706,0_real,0.4357458133181889
3.20960960960961,0_real,0.4369331408457968
3.2135135135135138,0_real,0.4381286913153132
3.2174174174174177,0_real,0.43933262039861687
3.2213213213213217,0_real,0.44054508855011654
3.2252252252252256,2_real,0.4417662612130761
3.2291291291291295,2_real,0.44299630903744897
3.233033033033033,2_real,0.44423540811006035
3.236936936936937,2_real,0.44548374019797266
3.240840840840841,2_real,0.44674149300599614
3.244744744744745,2_real,0.44800886044933264
3.2486486486486488,2_real,0.44928604294246455
3.2525525525525527,2_real,0.45057324770548957
3.2564564564564566,2_real,0.45187068908918754
3.2603603603603606,2_real,0.45317858892026286
3.2642642642642645,2_real,0.4544971768682805
3.2681681681681685,2_real,0.4558266908359984
3.2720720720720724,2_real,0.45716737737494934
3.2759759759759763,2_real,0.4585194921282729
3.2798798798798803,2_real,0.4598833003030279
3.2837837837837838,2_real,0.4612590771744093
3.2876876876876877,2_real,0.46264710862453506
3.2915915915915916,2_real,0.46404769171873333
3.2954954954954956,2_real,0.4654611353225928
3.2993993993993995,2_real,0.4668877607633189
3.3033033033033035,2_real,0.4683279025393386
3.3072072072072074,2_real,0.46978190908256534
3.3111111111111113,2_real,0.47125014357809153
3.3150150150150153,2_real,0.47273298484678006
3.318918918918919,2_real,0.4742308282966341
3.322822822822823,2_real,0.47574408694969333
3.326726726726727,2_real,0.4772731925518604
3.330630630630631,2_real,0.4788185967739646
3.3345345345345345,2_real,0.48038077251343964
3.3384384384384385,2_real,0.4819602153070287
3.3423423423423424,2_real,0.4835574448663506
3.3462462462462463,2_real,0.4851730067495972
3.3501501501501503,2_real,0.48680747418438874
3.354054054054054,2_real,0.4884614500588077
3.357957957957958,2_real,0.49013556909995826
3.361861861861862,2_real,0.49183050026203934
3.365765765765766,2_real,0.49354694934909443
3.36966966966967,2_real,0.4952856619011784
3.373573573573574,2_real,0.49704742637700094
3.377477477477478,2_real,0.4988330776710609
3.381381381381382,2_real,0.5006435010092117
3.3852852852852853,2_real,0.5024796362736097
3.389189189189189,2_real,0.504342482816205
3.393093093093093,2_real,0.506233104829926
3.396996996996997,2_real,0.5081526373584943
3.400900900900901,2_real,0.510102293040082
3.404804804804805,2_real,0.5120833696972794
3.408708708708709,2_real,0.5140972589066792
3.412612612612613,2_real,0.5161454557071175
3.4165165165165168,2_real,0.5182295696367826
3.4204204204204207,2_real,0.520351337328324
3.4243243243243247,2_real,0.5225126369391493
3.4282282282282286,2_real,0.5247155047543364
3.4321321321321325,2_real,0.5269621543753854
3.436036036036036,2_real,0.5292549990042601
3.43993993993994,2_real,0.5315966774550269
3.443843843843844,2_real,0.5339900846840151
3.447747747747748,2_real,0.5364384078354967
3.4516516516516518,2_real,0.5389451690707303
3.4555555555555557,2_real,0.5415142768075188
3.4594594594594597,2_real,0.5441500874795314
3.4633633633633636,2_real,0.5468574805796563
3.4672672672672675,2_real,0.5496419506527765
3.4711711711711715,2_real,0.5525097211616254
3.4750750750750754,2_real,0.5554678869338965
3.4789789789789793,2_real,0.5585245944733507
3.4828828828828833,2_real,0.5616892732046345
3.4867867867867868,2_real,0.5649729364106458
3.4906906906906907,2_real,0.5683885793740402
3.4945945945945946,2_real,0.5719517160663118
3.4984984984984986,2_real,0.575681118261702
3.5024024024024025,2_real,0.5795998589670792
3.5063063063063065,2_real,0.5837368288349994
3.5102102102102104,2_real,0.5881290172336484
3.5141141141141143,2_real,0.5928250894419151
3.5180180180180183,2_real,0.5978912922453842
3.521921921921922,2_real,0.6034218599278498
