state,smoothing,residuals,variance,ac1
-5.8825294267467205,-5.79676703912827,-0.08576238761845012,,
-5.737064057371686,-5.7985387842980955,0.06147472692640932,,
-6.392400745257841,-5.800875319007029,-0.5915254262508114,,
-5.790771500875314,-5.803709817086056,0.012938316210742151,,
-5.875708641612862,-5.8069919758915605,-0.06871666572130142,,
-6.058397077096834,-5.81065936536309,-0.24773771173374382,,
-6.457875759931644,-5.814608164588666,-0.6432675953429783,,
-4.945072054523977,-5.818693356962516,0.8736213024385391,,
-5.310917949860436,-5.8227981765196235,0.5118802266591871,,
-6.225973174131037,-5.826799274936423,-0.3991738991946141,,
-6.281443363165126,-5.830541198367251,-0.45090216479787504,,
-6.065203994402875,-5.833894995814299,-0.23130899858857568,,
-5.762130175887763,-5.836729965280432,0.07459978939266865,,
-4.83746886195204,-5.838934880067681,1.0014660181156412,,
-5.744434028227181,-5.8404723034705865,0.09603827524340591,0.3555351594246071,-0.006319999932466854
-5.219813043610492,-5.84133823492655,0.6215251913160573,0.3592397889817716,-0.004845527333087385
-4.94301055530691,-5.841555701390101,0.8985451460831912,0.367188013937858,0.010430679424240025
-4.6138818920138265,-5.84120950893239,1.2273276169185632,0.3823444749629881,0.03963838234181307
-5.557616597843338,-5.840409165379493,0.28279256753615556,0.3826304381531997,0.046306849471182895
-6.487073807088952,-5.8392540867220735,-0.6478197203668783,0.38812650154487555,0.04147982083748513
-5.671801908772667,-5.8378285784932515,0.16602666972058433,0.38801999830637135,0.04257051726978748
-5.670318530186372,-5.8361961830190365,0.16587765283266442,0.38158439997675003,0.037181734429506126
-5.669687405179633,-5.834402206913325,0.1647148017336919,0.38085811234391614,0.035830664746234135
-4.412296632259305,-5.832455480448072,1.420158848188767,0.40014205487653526,0.04624906199744163
-5.708904205112544,-5.830370502507098,0.12146629739455417,0.3859557144611526,0.03323266918829565
-5.5719476481686785,-5.8281861009710125,0.25623845280233404,0.38410133654257805,0.03594499946170743
-6.026777381963031,-5.825973364830088,-0.20080401713294282,0.3845485384141635,0.03672476805220847
-6.059784270553404,-5.8237821478982355,-0.23600212265516873,0.38363022134636865,0.026753997630292202
-6.864549582801786,-5.821636153090342,-1.0429134297114437,0.38408960587789204,0.04696864373853339
-6.657621066927942,-5.819544536414107,-0.8380765305138347,0.391214261779897,0.0697730278680345
-6.452507814388125,-5.817560456638109,-0.6349473577500158,0.3949974416437613,0.09738415452544509
-6.658263336987979,-5.8157476912623025,-0.8425156457256762,0.38789657496887375,0.13421757090518827
-4.940613314756714,-5.814184454551257,0.8735711397945432,0.3922019632799794,0.11997710805218405
-6.051178836603212,-5.812922015887312,-0.2382568207158995,0.39022833410380714,0.11553564047995608
-5.573214257411721,-5.811981167496462,0.23876691008474094,0.3903925715690164,0.11288871368533465
-5.707318175363656,-5.8113093946219285,0.1039912192582726,0.39006534407008076,0.11042403793902175
-6.367553511011532,-5.810819117907361,-0.556734393104171,0.38869285714186025,0.11800690834457596
-5.665858483570991,-5.810459471820856,0.14460098824986467,0.38677434781683134,0.11762452514154277
-6.363678303366781,-5.810162385848562,-0.5535159175182187,0.3900961762646908,0.11274242820818582
-6.0901386182507915,-5.809857918302418,-0.28028069994837335,0.385676051177659,0.1066583164160615
-6.37285906942833,-5.809499866703909,-0.5633592027244205,0.3857423025119611,0.1333704611348756
-4.819089203789553,-5.809046326326607,0.9899571225370538,0.3815344114343618,0.12256461872556755
-6.367589062987743,-5.808440372572531,-0.5591486904152116,0.3848464511863276,0.10337719494956384
-5.231893517185413,-5.807628549766897,0.5757350325814841,0.38791944744404144,0.09192449756201365
-5.214626654510322,-5.806579939143566,0.5919532846332434,0.39039184123767123,0.09165393932374515
-5.683480633146937,-5.805228239084108,0.12174760593717071,0.3747943786151495,0.13347907227222036
-5.6430784243834,-5.803495315224911,0.16041689084151134,0.3627760568957395,0.14038119224676923
-5.748740710196484,-5.801323662341171,0.05258295214468767,0.3625720353839893,0.1401621946941092
-5.832027404004617,-5.798698626214655,-0.03332877778996224,0.36256830062748674,0.13959469281529863
-5.870965956260065,-5.795643356791063,-0.07532259946900233,0.36099608309137665,0.14661855322819178
-6.017912972277509,-5.7922098451657344,-0.22570312711177465,0.35904895036089474,0.14868129440010958
-6.265359741045359,-5.788450103193527,-0.4769096378518327,0.3618275315855474,0.1577323920453917
-5.672539827878228,-5.7844156197177705,0.11187579183954277,0.3446117287038695,0.1269305438448343
-5.65526693272769,-5.780171892725679,0.12490495999798945,0.33688295671778756,0.10084509428314663
-5.16208120741241,-5.7757507043064695,0.6136694968940599,0.32826107495768286,0.13049996605748485
-5.6085470229673255,-5.771153538220035,0.1626065152527092,0.3233953202856934,0.12539915226425571
-5.805040872709363,-5.766406120682385,-0.038634752026978525,0.3218552715117613,0.11726580602944324
-5.14633689958274,-5.761588187690514,0.6152512881077747,0.32021911681796583,0.11193676682368375
-6.4706144110571175,-5.756803483960393,-0.7138109270967243,0.32582205998774166,0.09612461356934072
-5.622294723549151,-5.752154827105233,0.1298601035560818,0.3258318564772949,0.09120078695628236
-5.7526925838638165,-5.747711353150478,-0.004981230713338114,0.32350125784292366,0.0984120400470411
-5.56754215034682,-5.743496777731265,0.17595462738444478,0.32176706898006063,0.09045105358664879
-5.137546996059947,-5.739504798499797,0.6019578024398502,0.3214513915175793,0.08582360089928184
-5.402458761572814,-5.735692779848617,0.3332340182758031,0.32075803898275185,0.09706284016736963
-6.249436336146843,-5.7320239812906655,-0.5174123548561775,0.32213460095277985,0.11105260700574561
-5.909396817413588,-5.72844727884671,-0.18094953856687734,0.30730367588318885,0.13645444298113718
-5.626965857490755,-5.724891825367833,0.09792596787707808,0.3052577989759095,0.1337172148934721
-5.933735127811552,-5.721293563320711,-0.21244156449084084,0.3056153801357183,0.13912054800443094
-5.800057951687022,-5.717601727180563,-0.08245622450645929,0.29952647977747193,0.16797742282812167
-5.532785069878435,-5.713792625394031,0.18100755551559633,0.29142861530521746,0.13453030395655238
-4.957770272614659,-5.709835946350567,0.7520656737359079,0.2821362400730197,0.14735531666029322
-6.441998304593229,-5.705747288229235,-0.7362510163639939,0.2882962838221881,0.12294379113447709
-4.18657003995322,-5.7015524527855055,1.5149824128322855,0.3125647966227629,0.0754459482912296
-6.3139309481502535,-5.697279777118794,-0.6166511710314593,0.3148527167435343,0.03803666725428766
-6.063068049374567,-5.692976918004123,-0.3700911313704438,0.31653742526709744,0.04648035039233994
-6.605842794685998,-5.688635207511772,-0.917207587174226,0.3098102435973587,0.03961172791869361
-5.952934934025795,-5.684256352264598,-0.26867858176119697,0.3081299759645693,0.041231049347835495
-5.552509296053582,-5.6798418038819,0.12733250782831806,0.306691567795786,0.03458548997072789
-5.775535266588292,-5.675405369130117,-0.10012989745817524,0.30506865683997947,0.05053413706796892
-5.31827413493072,-5.6709468824847455,0.3526727475540259,0.2937649480646633,0.014985004266119635
-6.152571721348161,-5.666492694697984,-0.48607902665017644,0.2878250397312174,0.01697038799064326
-5.497141623025927,-5.662075906993249,0.16493428396732224,0.28742360558415386,0.01650121128263546
-5.547627914685065,-5.6577146830147536,0.11008676832968867,0.2867065135039255,0.018473271508837596
-5.416149201721261,-5.653410124989235,0.2372609232679741,0.28714221685918945,0.021866774845307666
-5.6692793716805125,-5.64913031260381,-0.020149059076702613,0.2843042581743544,0.022492410353163652
-5.688206031726259,-5.644813682615266,-0.04339234911099332,0.2843166817315246,0.024337927173834255
-5.19042471098744,-5.640382765076205,0.4499580540887651,0.27783618888907025,0.04151962168592749
-6.5244378942558106,-5.635773471170938,-0.8886644230848724,0.28398892359295913,0.02506783998270754
-5.307395561049218,-5.630955986935095,0.3235604258858764,0.2850564013097842,0.013259659919271815
-4.260912440783127,-5.625900970570463,1.364988529787336,0.30358012999121164,0.03284959207653911
-5.952402364020057,-5.620585826705324,-0.33181653731473304,0.3039920769035475,0.0023403727042971847
-5.68841540501111,-5.61499039039212,-0.07342501461898987,0.29047433209360224,-0.0012039662311457257
-5.853023638394675,-5.609105311657478,-0.24391832673719716,0.29115875832283844,5.303068220756789e-05
-5.685531519210682,-5.60291269722749,-0.08261882198319181,0.2912885759129231,0.0019629809587110984
-5.487509441487418,-5.59637216603391,0.10886272454649149,0.28705892778124686,0.001081257812902763
-5.338454763189769,-5.589421012520067,0.25096624933029865,0.2875475849015696,0.0015632011639394399
-5.660817040037902,-5.582020813105799,-0.07879622693210298,0.28757273701734987,-0.0006120813345439043
-5.386212190754528,-5.574156816352448,0.18794462559792002,0.2868833826734296,-0.00901349145686684
-5.913779175155212,-5.5658757015961955,-0.3479034735590165,0.2833672252007984,0.011191882103752682
-5.4577213610768665,-5.557242154629013,0.09952079355214671,0.27582860253134317,-0.005399600049135227
-5.119211218886657,-5.548269876677709,0.42905865779105223,0.2750428716382214,0.003940909513252044
-5.374465582459914,-5.538942661668656,0.16447707920874244,0.2730760259301868,-0.0029849892781801885
-4.532499452895833,-5.529257096944665,0.9967576440488317,0.2800939632682271,-0.004247398424096601
-5.294095215105858,-5.519243105866105,0.22514789076024666,0.27943402963277586,0.0018907344760051446
-5.332817104456257,-5.508942016289814,0.17612491183355683,0.2795670781124241,0.0022776024942972126
-6.07917262689888,-5.498410380271286,-0.5807622466275939,0.2742582850564473,-0.0023194073591811474
-5.655143242238526,-5.487720365068517,-0.1674228771700088,0.2747409040105449,0.0020684903572656317
-5.904755952863136,-5.476933723795399,-0.42782222906773715,0.2734417924506412,-0.01439203321994483
-6.237514396204294,-5.466097408664633,-0.771416987539661,0.2720536576070589,-0.04387164585590278
-4.537813685803876,-5.4552618456926005,0.9174481598887247,0.26485216039574183,-0.08837330830524268
-6.00508398416556,-5.44442944060992,-0.56065454355564,0.2675891125618017,-0.10129698999946919
-5.359519004502122,-5.433604143461155,0.0740851389590329,0.2629098771252569,-0.09880311412255538
-5.405362056418273,-5.422761051203621,0.017398994785348343,0.2626467798202206,-0.09989051899539284
-5.462284134896704,-5.411887374105043,-0.05039676079166089,0.26241598966275775,-0.10103607442094134
-5.405286273536653,-5.400995788273241,-0.004290485263411803,0.26214439460631517,-0.11544496289331575
-5.7008646397989,-5.390074401859639,-0.3107902379392611,0.24091963217847812,-0.12909435968739175
-5.984401862917565,-5.379115288361935,-0.6052865745556302,0.24451857506845906,-0.12180623579959635
-5.649170596447811,-5.368088567501765,-0.28108202894604606,0.24438822004599708,-0.11198762273624871
-5.375506185831523,-5.356971390849411,-0.01853479498211197,0.24405060296344375,-0.11376385453258724
-5.302371825761096,-5.345776523495651,0.04340469773455524,0.24359975693249755,-0.12676445265076447
-5.311382643584705,-5.33454363466295,0.023160991078245097,0.2320180199992045,-0.17316090325353103
-5.575981348874267,-5.323308633655,-0.2526727152192665,0.22508604435406884,-0.20408606196737536
-5.887431926224259,-5.31206584766139,-0.5753660785628698,0.22429764758443546,-0.2274955470966347
-4.511911828380688,-5.300784401288597,0.7888725729079091,0.22311716543954552,-0.2161945989113539
-5.238137842339919,-5.289370020476624,0.05123217813670511,0.21494976499777316,-0.2046206770068961
-4.830104787878627,-5.277743980086186,0.4476391922075589,0.2163808483548637,-0.20034143929928852
-5.924854228757854,-5.2658171290886076,-0.6590370996692467,0.22069704452831745,-0.21326187839881083
-5.218399654829715,-5.253511676915558,0.035112022085843186,0.22059683058512716,-0.21085500137814805
-4.1503830045024905,-5.240742122187434,1.0903591176849439,0.22982354060071894,-0.20149502175824194
-5.104193906278477,-5.227430097416752,0.12323619113827533,0.229770408819421,-0.18863571575078258
-4.737676395957356,-5.2135202530787845,0.4758438571214283,0.22829809377291654,-0.19619615725391285
-4.74881921331619,-5.19901547097929,0.4501962576631007,0.22908716729807432,-0.19695449037378565
-5.953177273159253,-5.183931687099529,-0.769245586059724,0.23227710006880672,-0.1870767721086562
-5.399913885547556,-5.168305269910997,-0.2316086156365591,0.2229268010330493,-0.15121044026183378
-4.7470147749179255,-5.152163024374233,0.4051482494563077,0.22066964520286866,-0.1416237649527536
-5.136537137354867,-5.135545283349132,-0.0009918540057345382,0.21742777623331888,-0.15961623660782817
-3.997363667087698,-5.118527041680881,1.1211633745931833,0.22702575558416066,-0.16033332918637874
-5.266264344426401,-5.101239251923386,-0.165025092503015,0.22736803807873637,-0.16656050507329095
-5.031955085183485,-5.083821340462288,0.05186625527880295,0.22718762572031967,-0.16682568145223775
-4.928117248262962,-5.066393282771188,0.13827603450822679,0.22731010778457705,-0.16660926142100035
-5.096055292402388,-5.049028042910057,-0.04702724949233161,0.22733147292420888,-0.1673412613395224
-5.149640454018139,-5.031794566372999,-0.11784588764514048,0.2274502258035538,-0.1683060762923137
-5.720568623543177,-5.014728459335788,-0.7058401642073893,0.23265694438406156,-0.16831730812732115
-5.551506784688468,-4.9978479351727385,-0.5536588495157293,0.23356764329011384,-0.1434983543751396
-4.883187762402338,-4.98118673678416,0.09799897438182192,0.23354299578972634,-0.14485063113002586
-5.387683226628018,-4.964777737902818,-0.42290548872519995,0.23559059744493033,-0.14985038530429387
-3.6804347357359086,-4.94865436526098,1.2682196295250714,0.24881531782426214,-0.17437044325493317
-4.800240699649246,-4.932852309353664,0.13261160970441832,0.24873451922863277,-0.16191746571357446
-5.282871814639166,-4.917449983449442,-0.3654218311897237,0.2503514543088939,-0.162806683242501
-4.42200606585853,-4.90253604256312,0.48052997670458986,0.2487901848707909,-0.15306729346124823
-5.08726495458554,-4.88818476778584,-0.19908018679969963,0.2433701571975938,-0.15529267080796835
-4.830005291012281,-4.874449032743882,0.04444374173160082,0.24325347104773323,-0.15521763772294808
-4.568274975095736,-4.861333591328003,0.29305861623226637,0.24402567689368138,-0.154607441252267
-5.567971996309276,-4.848835839563603,-0.7191361567456731,0.2498191070630536,-0.16652591173111247
-5.42873900517969,-4.836938736397752,-0.5918002687819381,0.24998897477239956,-0.15368733933726833
-5.449982134460172,-4.825566576344203,-0.6244155581159694,0.25305032998436033,-0.12848126681828076
-4.2995330966165435,-4.814579231853408,0.5150461352368643,0.2530174159100391,-0.1456606713152105
-5.024474094177038,-4.803788145008137,-0.22068594916890127,0.25319774093938135,-0.1491044140634061
-3.970867267390032,-4.792993549817383,0.8221262824273508,0.26037040524244565,-0.15405065297853565
-4.689737053676446,-4.78201395866877,0.09227690499232377,0.2598677415204724,-0.1504042906626755
-4.434443750975527,-4.770746246243825,0.33630249526829825,0.260861871994859,-0.1484865931524104
-5.31958152894782,-4.759128605788704,-0.560452923159116,0.26423307771125254,-0.16174442920911636
-4.2258190933683535,-4.747144597276637,0.5213255039082831,0.2610644488757264,-0.15233067736481562
-4.634069833188475,-4.734765736420789,0.10069590323231381,0.2549401849460995,-0.10822298892873107
-3.780157820843214,-4.72201202201863,0.9418542011754161,0.23967581579408825,-0.06406110092247179
-5.242053765146705,-4.70894132863349,-0.5331124365132158,0.2385947358730402,-0.09844497648962318
-4.156586026535921,-4.695603396269297,0.5390173697333758,0.23989609555833194,-0.1301898849122115
-4.9569180350879725,-4.682045502748268,-0.2748725323397041,0.23108970813664487,-0.15336200864073843
-3.724676863803059,-4.668316577544962,0.943639713741903,0.23907336612402205,-0.16232686457268783
-4.752445243389798,-4.654431895095597,-0.0980133482942005,0.2392147502161764,-0.16457981057261226
-3.474299189983708,-4.6404357071384466,1.1661365171547384,0.25268836556924795,-0.1655001122785249
-5.1607538157899855,-4.626395333949454,-0.5343584818405311,0.25545215620593004,-0.18252217715236774
-4.557787600271387,-4.612414524138408,0.05462692386702095,0.2523057372905035,-0.1797773865235057
-4.493664155228685,-4.5986012765168125,0.1049371212881276,0.2521959221555741,-0.18011632995152352
-4.055719572868567,-4.585014476570406,0.5292949037018397,0.25464744502360503,-0.17871875744053403
-5.124522766259618,-4.571694819224136,-0.5528279470354827,0.2582831627064264,-0.18839109119227343
-4.4887409751059275,-4.558649006702675,0.0699080315967473,0.2582378217170924,-0.1878010075643395
-4.018526716798426,-4.545875961282711,0.5273492444842844,0.2606286620981628,-0.18556448354067467
-5.06638711880719,-4.533346609293332,-0.5330405095138575,0.2625877316093554,-0.18330040510860404
-4.414913056813049,-4.5210106244715025,0.10609756765845368,0.25295744135651743,-0.1760070195077398
-3.965585689712296,-4.508818837471109,0.543233147758813,0.2547804572485512,-0.19718584450500024
-5.201161510118098,-4.496741448350736,-0.7044200617673617,0.24183938051654505,-0.196376970156773
-5.0720164549305435,-4.48476746375248,-0.5872489911780638,0.2446050520045121,-0.17365098769706622
-5.091556252801464,-4.472934964392594,-0.6186212884088702,0.24909586636173925,-0.15414451997339443
-5.042836448294184,-4.461271571787216,-0.5815648765069685,0.2523365802562028,-0.13574603998334175
-5.041195296541389,-4.449796105100143,-0.591399191441246,0.25632154798691137,-0.11716318668720811
-4.47032210342199,-4.4384992279290145,-0.03182287549297591,0.2562514069001287,-0.11608428489421457
-5.2814216281592286,-4.427314665124485,-0.8541069630347433,0.26379590178354334,-0.11187684576317103
-4.465409968808573,-4.416122529883973,-0.0492874389246003,0.2637522799425316,-0.10768062935955931
-3.1339300507452235,-4.404745415745455,1.2708153650002316,0.2808905581203177,-0.10457503451128677
-3.817724580788777,-4.392982594653467,0.5752580138646897,0.282787809286727,-0.07256449595605119
-3.7643685065346855,-4.380697500960968,0.6163289944262829,0.28653531398214177,-0.06042843387420303
-4.050808398370367,-4.36781947053456,0.3170110721641928,0.28569103667508766,-0.05567111756196603
-3.7220597502225585,-4.354353507931694,0.6322937577091352,0.28945679661454843,-0.05457409339667132
-4.3934169971354935,-4.340308033470209,-0.05310896366528439,0.2792382198461941,-0.06477884536442367
-4.522839012025936,-4.32569845872258,-0.19714055330335611,0.2793028028243478,-0.06540559967259008
-5.304987734391328,-4.310530622597034,-0.9944571117942935,0.2901460311565706,-0.05242211938404082
-4.06998691295078,-4.294825218809376,0.22483830585859632,0.2868123726114706,-0.06403944456910593
-4.255324136916557,-4.278590795048767,0.023266658132209628,0.2864443440173896,-0.06737203146235822
-4.366180293590765,-4.261862497850802,-0.1043177957399628,0.2844208351044164,-0.08241113483286706
-4.155866368991844,-4.244669563594655,0.08880319460281161,0.27749613678263807,-0.05645841726172255
-4.179777711560807,-4.227035722398581,0.04725801083777359,0.2687475110882552,-0.03623567051932917
-4.641817812384611,-4.208967153953138,-0.4328506584314731,0.2672935582219355,-0.03557592093134999
-3.999625521982165,-4.190499231675805,0.1908737096936397,0.2675766096413484,-0.038564586443071106
-4.177080393184506,-4.171666904570089,-0.005413488614417261,0.26758499389710877,-0.03875752421256044
-3.8023267054044494,-4.152563862082962,0.35023715667851274,0.2686869703737564,-0.039147766058867654
-5.08844685255076,-4.133301172247601,-0.9551456803031586,0.27916720151461355,-0.05159196062866533
-4.425332587549582,-4.113989920496072,-0.31134266705351,0.2791711799043783,-0.046381829885933985
-3.9854114237164473,-4.094721638342733,0.10931021462628587,0.2749546419916803,-0.05554304884172753
-4.212140216834192,-4.075580038292594,-0.13656017854159774,0.27421145476881337,-0.056722685526228375
-3.3892808998007116,-4.056662134962964,0.6673812351622521,0.27865487135568867,-0.060361554362595084
-4.776046523696387,-4.038040186040904,-0.7380063376554826,0.28512001827176103,-0.07825636564707837
-3.926710315390135,-4.019742301385731,0.09303198599559659,0.28517040495494744,-0.07949848350804822
-3.8783072554442386,-4.001794320473728,0.12348706502948925,0.28440732490996856,-0.08655293176752282
-3.7558080672569636,-3.984208671475873,0.2284006042189093,0.280739955950929,-0.06918986923422445
-3.7055706494843172,-3.9669218085100706,0.26135115902575334,0.2750648790237283,-0.06865584372980778
-3.7907119359390307,-3.9498504221435264,0.15913848620449578,0.2752352598051166,-0.06795019383020232
-4.474520885307918,-3.932911400054683,-0.5416094852532347,0.27687757474132785,-0.059745217133813214
-4.174338629829849,-3.9159475242380597,-0.25839110559178957,0.27261516377459377,-0.05302094419098619
-4.810537315577761,-3.8987669487139693,-0.911770366863792,0.28220289693272277,-0.042690999132336975
-3.5960516784292573,-3.8811872762385624,0.2851355978093051,0.27025930907683593,-0.05854425352435023
-3.963589697552463,-3.8630880555613323,-0.10050164199113087,0.2702391625244465,-0.062165843234896906
-3.0999990615803297,-3.8444126361692916,0.744413574588962,0.2737961757311337,-0.07375816794353982
-3.1015140799211225,-3.825146014494752,0.7236319345736293,0.27726042277873625,-0.03780999637386311
-3.7556646340981943,-3.80529785120122,0.04963321710302582,0.27048978489211306,-0.045207905018347816
-4.467997596631188,-3.7849730021232393,-0.6830245945079483,0.27520941059619974,-0.041759876490459175
-3.7007536780059045,-3.764324956553292,0.06357127854738742,0.2735557547118693,-0.04271957707563975
-4.12717454214702,-3.7435018609214796,-0.3836726812255402,0.2752587218700398,-0.043915687544011206
-3.6830832490649654,-3.7226346660648395,0.03955141699987408,0.26151468299367325,-0.03802645342571287
-3.3223801254871277,-3.7018410580524366,0.3794609325653089,0.262806467200911,-0.03690209669103957
-3.6013597705132705,-3.6812195458315955,0.079859775318325,0.2628455238835674,-0.03585390019915365
-4.125001234359509,-3.6607906028566695,-0.46421063150283937,0.2649936373598471,-0.03695789859315174
-3.5766435156409195,-3.6405368029203586,0.0638932872794391,0.26502251474084476,-0.03829643465602175
-3.425795469084312,-3.6204239767918165,0.19462850770750428,0.265293803200991,-0.04157335088457671
-3.4633442604973013,-3.600453716285471,0.13710945578816958,0.259929803412494,-0.05832462546921324
-3.553815783675391,-3.5806043529567093,0.026788569281318342,0.25640452368430106,-0.056652540561759224
-3.3920224053030585,-3.5608437388169554,0.16882133351389683,0.2565865867056368,-0.05523243864748528
-3.4745738162790216,-3.541138735251116,0.06656491897209449,0.2544602555088429,-0.03233118595882291
-3.3122012727535943,-3.521456786334918,0.20925551358132388,0.2376484609503775,-0.04016677108558747
-4.200853509331809,-3.501772226944654,-0.6990812823871551,0.24293753122253478,-0.04419311848351381
-4.499373347069916,-3.482093940058912,-1.0172794070110043,0.25281433172433593,-0.0029469821793139703
-3.453167371736285,-3.462400883933966,0.009233512197681204,0.2501944349023267,0.00028117577501601875
-4.014799038099397,-3.4426521480558625,-0.5721468900435349,0.25325256299460897,0.0002829261682788003
-2.9024584161827867,-3.4227923783267133,0.5203339621439267,0.2563324390600151,-0.01340741480069184
-3.8903397983423478,-3.4027718150674207,-0.4875679832749271,0.25776535258862876,-0.015036511492783178
-3.346512035285665,-3.3825536574248503,0.03604162213918505,0.25232684764067176,-0.03429826316450975
-3.258074207122353,-3.3621433518630393,0.10406914474068607,0.24868877774147563,-0.050953983583969555
-3.264804509811647,-3.3415788662419783,0.07677435643033137,0.24444425208962267,-0.0368414407472962
-3.6260016809597357,-3.320870057927663,-0.30513162303207286,0.24256958615100502,-0.03292268727587881
-2.4332390055785695,-3.300031983389101,0.8667929778105314,0.25023313589657903,-0.03659960084214938
-2.413802470971843,-3.2791006808297567,0.8652982098579138,0.2510255599244898,-0.005913373895609979
-3.907157395309067,-3.2581146190513817,-0.6490427762576854,0.25563876660125123,-0.03148132431570153
-2.671872570425457,-3.23708085327246,0.5652082828470029,0.25789652354837117,-0.038956363908260704
-2.6828336946091667,-3.215959488683721,0.5331257940745542,0.25734785685854755,-0.013776709243391277
-2.788697278409249,-3.19468786076051,0.40599058235126106,0.25620926808939753,-0.006802997279776187
-3.7711516090806048,-3.1728212676907805,-0.5983303413898242,0.26018638067680067,-0.02082082521355492
