0,1,2,3,time,classifier
4.1266365e-05,0.0037788039,0.08350142,0.91267854,0.49058050204700776,c1_0
5.8568407e-05,0.0039277677,0.090975165,0.9050385,0.4971048296334959,c1_0
6.242635e-05,0.005033997,0.10626597,0.88863766,0.5019980753233619,c1_0
5.806022e-05,0.00463459,0.090713225,0.9045941,0.5085224029098501,c1_0
7.9849146e-05,0.0043890136,0.10526326,0.8902679,0.5150467304963382,c1_0
3.502728e-05,0.0034552063,0.072908364,0.9236014,0.5215710580828263,c1_0
1.9086663e-05,0.0016120217,0.058553323,0.9398156,0.5297264675659364,c1_0
2.553897e-05,0.0014964427,0.060757756,0.93772036,0.5362507951524246,c1_0
2.3001094e-05,0.0014517653,0.056906573,0.9416187,0.5427751227389127,c1_0
2.0893256e-05,0.0013242823,0.054594304,0.9440605,0.5492994503254008,c1_0
1.766891e-05,0.0012251142,0.051970243,0.94678706,0.555823777911889,c1_0
3.3220138e-05,0.0018866394,0.06403367,0.9340465,0.560717023601755,c1_0
1.9183877e-05,0.0015229057,0.053924054,0.9445338,0.5672413511882431,c1_0
1.3370016e-05,0.00093640806,0.04396593,0.9550843,0.5753967606713533,c1_0
1.4828488e-05,0.00090008194,0.042596087,0.95648897,0.5819210882578414,c1_0
1.211357e-05,0.0007934998,0.040902335,0.95829207,0.5884454158443295,c1_0
1.3926647e-05,0.0007137696,0.048445944,0.9508264,0.5949697434308177,c1_0
,,,,0.6014940710173058,c1_0
0.31041276,0.19359164,0.3025475,0.19344805,0.00778026064688708,c1_1
0.3190121,0.20730402,0.2991566,0.1745273,0.014304588233375198,c1_1
0.29206744,0.20445104,0.32290474,0.18057674,0.020828915819863316,c1_1
0.27822605,0.22243123,0.28669736,0.21264538,0.027353243406351434,c1_1
0.28224114,0.20329629,0.29102108,0.22344147,0.03387757099283955,c1_1
0.2603261,0.2083933,0.26548794,0.26579264,0.04040189857932767,c1_1
0.26912272,0.24016458,0.22010744,0.27060524,0.046926226165815786,c1_1
0.28073645,0.24643457,0.21072163,0.26210743,0.053450553752303905,c1_1
0.29811722,0.25114292,0.19644074,0.25429913,0.05997488133879202,c1_1
0.25819325,0.26397508,0.21567488,0.26215675,0.06649920892528013,c1_1
0.26035073,0.2637441,0.20857649,0.26732865,0.07302353651176825,c1_1
0.2740165,0.25021324,0.21101896,0.2647513,0.07954786409825637,c1_1
0.2592927,0.25104463,0.21141036,0.27825233,0.08607219168474449,c1_1
0.2908677,0.25386152,0.1958471,0.25942373,0.09259651927123261,c1_1
0.29926157,0.25791526,0.18973167,0.25309145,0.09912084685772073,c1_1
0.2877864,0.2594076,0.19610637,0.25669962,0.10564517444420884,c1_1
0.2935153,0.26185647,0.18607382,0.25855443,0.11216950203069696,c1_1
0.30248234,0.2639753,0.17628542,0.25725695,0.11869382961718508,c1_1
0.31814966,0.26736262,0.16779858,0.24668913,0.12521815720367319,c1_1
0.35722646,0.28793657,0.1325332,0.22230378,0.13011140289353929,c1_1
0.30419916,0.2653334,0.18788955,0.24257794,0.13826681237664942,c1_1
0.29411092,0.28887403,0.17597629,0.24103877,0.14479113996313756,c1_1
0.3379421,0.26980168,0.17339528,0.21886095,0.15131546754962566,c1_1
0.32590404,0.2672462,0.17713645,0.22971329,0.15620871323949176,c1_1
0.33242765,0.2609382,0.18936864,0.21726547,0.1643641227226019,c1_1
0.33423445,0.26643544,0.18444629,0.21488385,0.17088845030909003,c1_1
0.38283947,0.27095208,0.15671733,0.1894911,0.17741277789557813,c1_1
0.3829377,0.28601938,0.14208561,0.18895729,0.18230602358544423,c1_1
0.33128113,0.27219418,0.18788971,0.20863497,0.19046143306855437,c1_1
0.30350134,0.26977894,0.20148188,0.22523782,0.1969857606550425,c1_1
0.34081954,0.27621183,0.18267182,0.20029676,0.2035100882415306,c1_1
0.34488428,0.27634856,0.1874539,0.19131328,0.2100344158280187,c1_1
0.3882267,0.27619284,0.16998367,0.16559683,0.21655874341450684,c1_1
0.3543226,0.28168333,0.18527375,0.17872036,0.22308307100099495,c1_1
0.30972293,0.2780901,0.1994832,0.21270381,0.22960739858748308,c1_1
0.30866188,0.277664,0.19714981,0.21652432,0.23613172617397118,c1_1
0.29289168,0.28204423,0.19454396,0.23052014,0.24265605376045932,c1_1
0.33551872,0.2820019,0.17387289,0.20860647,0.24918038134694742,c1_1
0.3380516,0.2821931,0.16958478,0.21017061,0.2540736270368135,c1_1
0.283085,0.2812407,0.1959008,0.2397735,0.26059795462330165,c1_1
0.2646888,0.28568846,0.19257857,0.25704417,0.26875336410641176,c1_1
0.27947155,0.2836211,0.18533117,0.25157616,0.2752776916928999,c1_1
0.23631215,0.28364974,0.19040303,0.28963512,0.281802019279388,c1_1
0.23515227,0.2935822,0.17059892,0.30066657,0.2866952649692541,c1_1
0.11067081,0.29512268,0.20147493,0.39273158,0.29485067445236424,c1_1
0.088839285,0.2752263,0.2208794,0.41505507,0.30137500203885237,c1_1
0.15689117,0.2691769,0.21561587,0.35831606,0.30626824772871847,c1_1
0.14841904,0.27645046,0.20688395,0.36824653,0.3127925753152066,c1_1
0.08298276,0.30111277,0.20854805,0.40735644,0.3209479847983167,c1_1
0.064946294,0.26395977,0.21397902,0.45711496,0.32747231238480484,c1_1
0.05887211,0.24986157,0.21959049,0.47167587,0.333996639971293,c1_1
0.0151025085,0.24247804,0.28164282,0.4607767,0.34052096755778105,c1_1
0.01506577,0.29460827,0.23562418,0.4547017,0.3470452951442692,c1_1
0.01527777,0.18560897,0.24473803,0.5543753,0.3535696227307573,c1_1
0.015216179,0.19292833,0.22718008,0.56467545,0.3584628684206234,c1_1
0.008391553,0.17443681,0.19570997,0.62146163,0.3666182779037335,c1_1
0.0057479716,0.13824326,0.19488642,0.6611223,0.37314260549022166,c1_1
0.0023570703,0.11974663,0.17607018,0.7018261,0.3796669330767098,c1_1
0.003246323,0.10701043,0.16308385,0.72665936,0.3861912606631979,c1_1
0.0018020071,0.097427465,0.18649955,0.71427095,0.392715588249686,c1_1
0.0012976484,0.0991164,0.19251034,0.70707554,0.39923991583617413,c1_1
0.00080823014,0.0881142,0.19228831,0.71878934,0.40576424342266226,c1_1
0.00075220317,0.097382754,0.17253283,0.7293322,0.41065748911252836,c1_1
0.00070706906,0.07461903,0.17443183,0.75024205,0.41881289859563847,c1_1
0.0007643353,0.07560659,0.16943194,0.7541971,0.4253372261821266,c1_1
0.0008326301,0.07791658,0.18279476,0.738456,0.43186155376861474,c1_1
0.0006297666,0.061376736,0.18513864,0.7528549,0.4383858813551028,c1_1
0.00061422744,0.046494678,0.10651767,0.8463734,0.44491020894159095,c1_1
0.0004290409,0.027470311,0.089474574,0.882626,0.4514345365280791,c1_1
0.00027683587,0.02509057,0.09382357,0.88080895,0.4579588641145672,c1_1
0.0002797539,0.0238378,0.08939213,0.88649035,0.4644831917010553,c1_1
0.000372907,0.014503009,0.06238028,0.92274386,0.4710075192875434,c1_1
0.00032299384,0.016346551,0.06787571,0.9154548,0.47753184687403155,c1_1
0.00015063977,0.010047345,0.082927965,0.906874,0.4840561744605197,c1_1
0.00027212242,0.0077934717,0.056915715,0.93501866,0.49058050204700776,c1_1
0.000118579184,0.0043234895,0.08065476,0.91490316,0.4971048296334959,c1_1
7.951243e-05,0.0030240552,0.11302338,0.8838731,0.5019980753233619,c1_1
0.00016357246,0.0030802593,0.08707334,0.9096828,0.5085224029098501,c1_1
9.80227e-05,0.00211955,0.09024563,0.90753675,0.5150467304963382,c1_1
8.314264e-05,0.0018567065,0.05183806,0.94622207,0.5215710580828263,c1_1
0.00014043311,0.002510294,0.04394319,0.95340604,0.5297264675659364,c1_1
0.000120451296,0.0024759977,0.04422988,0.9531736,0.5362507951524246,c1_1
9.8949844e-05,0.0020093182,0.047064148,0.9508276,0.5427751227389127,c1_1
0.00010857292,0.0019409569,0.04810413,0.94984627,0.5492994503254008,c1_1
0.00010479656,0.0018824771,0.044314876,0.95369786,0.555823777911889,c1_1
0.000106072024,0.0015778729,0.034618735,0.96369725,0.560717023601755,c1_1
8.563896e-05,0.0014171286,0.029124063,0.9693732,0.5672413511882431,c1_1
9.282581e-05,0.0015296312,0.03785067,0.9605269,0.5753967606713533,c1_1
0.00013207189,0.0014528137,0.032307558,0.9661076,0.5819210882578414,c1_1
9.499752e-05,0.0013515198,0.030986423,0.967567,0.5884454158443295,c1_1
8.770125e-05,0.0012442919,0.028538315,0.9701296,0.5949697434308177,c1_1
,,,,0.6014940710173058,c1_1
0.97005993,0.028888451,0.00070783286,0.00034380378,0.00778026064688708,c1_2
0.96951854,0.028012322,0.0015195506,0.0009496032,0.014304588233375198,c1_2
0.9392375,0.052254952,0.0054765902,0.0030310326,0.020828915819863316,c1_2
0.78795683,0.15929894,0.03380795,0.01893632,0.027353243406351434,c1_2
0.7237548,0.20531975,0.04295488,0.027970532,0.03387757099283955,c1_2
0.44228867,0.3004604,0.132141,0.12510985,0.04040189857932767,c1_2
0.36699858,0.28772545,0.17693534,0.16834055,0.046926226165815786,c1_2
0.37453163,0.2852438,0.16876376,0.17146078,0.053450553752303905,c1_2
0.40383503,0.28410083,0.1493033,0.16276085,0.05997488133879202,c1_2
0.34634364,0.26243144,0.1894414,0.20178348,0.06649920892528013,c1_2
0.3690356,0.27486098,0.16246116,0.19364221,0.07302353651176825,c1_2
0.2896728,0.2533118,0.21184549,0.2451699,0.07954786409825637,c1_2
0.27734652,0.23576182,0.20743167,0.27946,0.08607219168474449,c1_2
0.29525903,0.2517421,0.19974582,0.25325304,0.09259651927123261,c1_2
0.30037373,0.25679538,0.19837049,0.24446039,0.09912084685772073,c1_2
0.33779454,0.2609012,0.17789692,0.22340733,0.10564517444420884,c1_2
0.3800693,0.25299263,0.15140796,0.21553016,0.11216950203069696,c1_2
0.38448235,0.2563422,0.13950866,0.21966675,0.11869382961718508,c1_2
0.37905332,0.2722341,0.13617261,0.2125399,0.12521815720367319,c1_2
0.38473126,0.28026444,0.13542388,0.19958039,0.13011140289353929,c1_2
0.358714,0.25723398,0.16336036,0.2206917,0.13826681237664942,c1_2
0.36803702,0.26869148,0.15754938,0.20572211,0.14479113996313756,c1_2
0.37447134,0.2609645,0.16549563,0.19906849,0.15131546754962566,c1_2
0.3962123,0.26859698,0.14143376,0.19375694,0.15620871323949176,c1_2
0.37356192,0.25113553,0.17538902,0.19991358,0.1643641227226019,c1_2
0.34574294,0.25891212,0.18774343,0.20760153,0.17088845030909003,c1_2
0.39484352,0.27057114,0.158606,0.17597929,0.17741277789557813,c1_2
0.4058412,0.26999146,0.13359366,0.19057369,0.18230602358544423,c1_2
0.37051213,0.2588121,0.17327286,0.19740295,0.19046143306855437,c1_2
0.3125419,0.2669261,0.2066679,0.21386412,0.1969857606550425,c1_2
0.3369456,0.26924813,0.19613118,0.19767517,0.2035100882415306,c1_2
0.35751182,0.26686126,0.18826738,0.18735954,0.2100344158280187,c1_2
0.38295472,0.27101794,0.17375891,0.17226836,0.21655874341450684,c1_2
0.36046627,0.27757722,0.18551263,0.17644387,0.22308307100099495,c1_2
0.315173,0.2733577,0.19737965,0.21408969,0.22960739858748308,c1_2
0.30587327,0.2668424,0.20902704,0.21825722,0.23613172617397118,c1_2
0.3136697,0.2659922,0.19769877,0.22263932,0.24265605376045932,c1_2
0.349017,0.2800726,0.17629221,0.19461821,0.24918038134694742,c1_2
0.368402,0.29674527,0.15484428,0.18000837,0.2540736270368135,c1_2
0.33591878,0.30507475,0.1684346,0.19057196,0.26059795462330165,c1_2
0.31090683,0.29545626,0.18394636,0.20969057,0.26875336410641176,c1_2
0.3331731,0.29613414,0.16585365,0.20483914,0.2752776916928999,c1_2
0.29184857,0.29342568,0.17582051,0.23890533,0.281802019279388,c1_2
0.25503355,0.3145734,0.16003345,0.27035955,0.2866952649692541,c1_2
0.19922811,0.29385498,0.18062016,0.3262968,0.29485067445236424,c1_2
0.15980366,0.29422507,0.19346833,0.35250285,0.30137500203885237,c1_2
0.18386826,0.28888035,0.21384986,0.3134015,0.30626824772871847,c1_2
0.18569453,0.2904048,0.22160843,0.3022922,0.3127925753152066,c1_2
0.10682634,0.43225202,0.18203259,0.27888906,0.3209479847983167,c1_2
0.09236128,0.30630988,0.21369705,0.3876318,0.32747231238480484,c1_2
0.064142026,0.27165398,0.22940712,0.4347968,0.333996639971293,c1_2
0.01727568,0.23974472,0.2574701,0.48550957,0.34052096755778105,c1_2
0.016119104,0.23080344,0.2830036,0.4700738,0.3470452951442692,c1_2
0.006358667,0.18021055,0.29515564,0.5182752,0.3535696227307573,c1_2
0.010491372,0.18777794,0.2831747,0.518556,0.3584628684206234,c1_2
0.0021905063,0.16144769,0.22124065,0.61512125,0.3666182779037335,c1_2
0.0012931521,0.14410882,0.22223385,0.6323642,0.37314260549022166,c1_2
0.00052819826,0.12066504,0.18119565,0.69761115,0.3796669330767098,c1_2
0.0004564455,0.116488636,0.20095214,0.6821028,0.3861912606631979,c1_2
0.0005045667,0.10538573,0.19039589,0.70371383,0.392715588249686,c1_2
0.0004113217,0.09781713,0.17285536,0.7289162,0.39923991583617413,c1_2
0.0003477634,0.09426264,0.1741147,0.7312749,0.40576424342266226,c1_2
0.00028898867,0.06262367,0.1670966,0.76999074,0.41065748911252836,c1_2
0.0003412207,0.083389506,0.14046803,0.77580124,0.41881289859563847,c1_2
0.00033895092,0.07968316,0.14519955,0.77477837,0.4253372261821266,c1_2
0.0003912633,0.07768006,0.13912287,0.7828058,0.43186155376861474,c1_2
0.00040439097,0.058862254,0.12384063,0.8168927,0.4383858813551028,c1_2
0.00019520878,0.044305436,0.096639276,0.85886014,0.44491020894159095,c1_2
0.00014808195,0.028910182,0.0798351,0.89110667,0.4514345365280791,c1_2
9.141958e-05,0.021831946,0.07090773,0.90716887,0.4579588641145672,c1_2
8.061796e-05,0.014247849,0.06319075,0.9224808,0.4644831917010553,c1_2
5.417959e-05,0.0109753655,0.055290055,0.9336804,0.4710075192875434,c1_2
4.4359276e-05,0.012553637,0.045906514,0.9414955,0.47753184687403155,c1_2
2.6098262e-05,0.008985586,0.052054033,0.93893427,0.4840561744605197,c1_2
2.8787377e-05,0.0049278624,0.041989386,0.9530539,0.49058050204700776,c1_2
5.497284e-05,0.005198825,0.08194008,0.91280615,0.4971048296334959,c1_2
2.2610728e-05,0.0031195916,0.062406175,0.9344515,0.5019980753233619,c1_2
1.9539797e-05,0.0030914696,0.05098491,0.945904,0.5085224029098501,c1_2
1.39061885e-05,0.0026076878,0.05187201,0.94550633,0.5150467304963382,c1_2
1.2757272e-05,0.0017608268,0.039687514,0.958539,0.5215710580828263,c1_2
1.1423413e-05,0.0015169717,0.04227453,0.9561971,0.5297264675659364,c1_2
1.7371172e-05,0.0015057345,0.048534397,0.9499425,0.5362507951524246,c1_2
8.360026e-06,0.0009710025,0.042552818,0.9564679,0.5427751227389127,c1_2
8.792602e-06,0.00092439743,0.038551565,0.96051526,0.5492994503254008,c1_2
8.804331e-06,0.0008960266,0.03594017,0.963155,0.555823777911889,c1_2
6.118996e-06,0.0008031573,0.027488533,0.9717022,0.560717023601755,c1_2
8.299376e-06,0.0008366615,0.028896151,0.9702589,0.5672413511882431,c1_2
1.7012177e-05,0.0008559801,0.03829955,0.96082747,0.5753967606713533,c1_2
9.628522e-06,0.0006841244,0.0333595,0.96594673,0.5819210882578414,c1_2
9.112396e-06,0.00069058914,0.02880175,0.97049856,0.5884454158443295,c1_2
5.072079e-06,0.00056605216,0.027286723,0.97214216,0.5949697434308177,c1_2
,,,,0.6014940710173058,c1_2
0.9465425,0.02559419,0.026193507,0.0016698403,0.00778026064688708,c1_3
0.8416642,0.055019338,0.096107915,0.0072085266,0.014304588233375198,c1_3
0.7913166,0.06529343,0.13221562,0.01117438,0.020828915819863316,c1_3
0.7541509,0.096464865,0.13013387,0.019250317,0.027353243406351434,c1_3
0.6380831,0.11512042,0.21471883,0.03207768,0.03387757099283955,c1_3
0.48927227,0.18205616,0.24818115,0.08049048,0.04040189857932767,c1_3
0.43274635,0.22194505,0.22122572,0.124082856,0.046926226165815786,c1_3
0.39376053,0.24468583,0.20300673,0.1585469,0.053450553752303905,c1_3
0.35657066,0.26372173,0.1918101,0.18789749,0.05997488133879202,c1_3
0.33965605,0.2718298,0.18071581,0.20779824,0.06649920892528013,c1_3
0.3189252,0.2729103,0.18678714,0.22137737,0.07302353651176825,c1_3
0.29748642,0.2471487,0.216662,0.23870288,0.07954786409825637,c1_3
0.31383243,0.25304812,0.20178354,0.23133586,0.08607219168474449,c1_3
0.3334252,0.25989467,0.1923911,0.21428902,0.09259651927123261,c1_3
0.33392218,0.2575165,0.19374767,0.21481365,0.09912084685772073,c1_3
0.29794693,0.25622466,0.19656613,0.24926223,0.10564517444420884,c1_3
0.3190557,0.26591706,0.17473532,0.24029191,0.11216950203069696,c1_3
0.3402594,0.26987076,0.16781911,0.22205082,0.11869382961718508,c1_3
0.357755,0.27782732,0.15409626,0.21032147,0.12521815720367319,c1_3
0.36818865,0.28668946,0.1390542,0.20606767,0.13011140289353929,c1_3
0.3376065,0.26982987,0.17090772,0.2216559,0.13826681237664942,c1_3
0.34660542,0.2683725,0.16873237,0.21628976,0.14479113996313756,c1_3
0.348789,0.2700725,0.16892578,0.21221268,0.15131546754962566,c1_3
0.3576234,0.27129287,0.16356654,0.20751725,0.15620871323949176,c1_3
0.3499698,0.26430503,0.16183935,0.22388586,0.1643641227226019,c1_3
0.35677,0.2689926,0.15747508,0.2167624,0.17088845030909003,c1_3
0.40296268,0.28052384,0.13261843,0.18389502,0.17741277789557813,c1_3
0.40535298,0.2786646,0.13152714,0.18445522,0.18230602358544423,c1_3
0.3594995,0.27638644,0.15212372,0.21199025,0.19046143306855437,c1_3
0.33100605,0.27791676,0.1638056,0.2272716,0.1969857606550425,c1_3
0.34382147,0.27303833,0.16823491,0.21490528,0.2035100882415306,c1_3
0.35452616,0.2724362,0.17098205,0.20205559,0.2100344158280187,c1_3
0.3746418,0.27346364,0.16473252,0.18716207,0.21655874341450684,c1_3
0.35437074,0.27992883,0.16931176,0.19638869,0.22308307100099495,c1_3
0.2936082,0.27190426,0.19682619,0.2376614,0.22960739858748308,c1_3
0.29404798,0.2717238,0.19008622,0.24414197,0.23613172617397118,c1_3
0.2948137,0.274777,0.18347469,0.2469345,0.24265605376045932,c1_3
0.3401071,0.28515106,0.15888196,0.21585986,0.24918038134694742,c1_3
0.36166626,0.31193343,0.13738413,0.18901618,0.2540736270368135,c1_3
0.30542365,0.2993632,0.17152186,0.2236913,0.26059795462330165,c1_3
0.28527668,0.28158075,0.17696671,0.2561759,0.26875336410641176,c1_3
0.2968632,0.28373665,0.15980908,0.25959116,0.2752776916928999,c1_3
0.20612524,0.29307517,0.17091416,0.3298854,0.281802019279388,c1_3
0.18060902,0.30444685,0.18330897,0.33163518,0.2866952649692541,c1_3
0.09462355,0.27383974,0.16343473,0.46810195,0.29485067445236424,c1_3
0.09890292,0.28062817,0.15938671,0.46108228,0.30137500203885237,c1_3
0.14552368,0.29975152,0.20287839,0.35184634,0.30626824772871847,c1_3
0.15739526,0.30470553,0.19668686,0.34121236,0.3127925753152066,c1_3
0.099690646,0.30433384,0.1568003,0.43917528,0.3209479847983167,c1_3
0.06847095,0.27662864,0.17918189,0.47571856,0.32747231238480484,c1_3
0.070620716,0.2762749,0.16626215,0.48684227,0.333996639971293,c1_3
0.014928052,0.21750739,0.19356628,0.5739983,0.34052096755778105,c1_3
0.020227203,0.20468661,0.2138182,0.56126803,0.3470452951442692,c1_3
0.009330005,0.16142133,0.20090947,0.62833923,0.3535696227307573,c1_3
0.015615222,0.19980747,0.26110384,0.5234734,0.3584628684206234,c1_3
0.0028898083,0.14150451,0.1651419,0.6904638,0.3666182779037335,c1_3
0.0018202554,0.11230177,0.17483951,0.7110384,0.37314260549022166,c1_3
0.0005090853,0.06138636,0.10552724,0.83257735,0.3796669330767098,c1_3
0.00073640706,0.06151841,0.12503114,0.812714,0.3861912606631979,c1_3
0.0006583229,0.05398154,0.13472243,0.8106377,0.392715588249686,c1_3
0.000505285,0.059735525,0.14084163,0.79891753,0.39923991583617413,c1_3
0.000268443,0.05240613,0.13043618,0.8168893,0.40576424342266226,c1_3
0.00076429255,0.082021125,0.19995902,0.71725553,0.41065748911252836,c1_3
0.00013653445,0.03907462,0.08653406,0.87425476,0.41881289859563847,c1_3
0.0001525695,0.041277796,0.090139754,0.8684299,0.4253372261821266,c1_3
0.00028931777,0.04178873,0.0985206,0.85940135,0.43186155376861474,c1_3
0.0001505279,0.028581025,0.08959766,0.8816708,0.4383858813551028,c1_3
3.423636e-05,0.011415642,0.03447416,0.954076,0.44491020894159095,c1_3
1.8954352e-05,0.0057497937,0.026118621,0.96811265,0.4514345365280791,c1_3
1.8270264e-05,0.004550414,0.025363503,0.9700679,0.4579588641145672,c1_3
1.9382007e-05,0.0042516794,0.028565414,0.96716344,0.4644831917010553,c1_3
1.343893e-05,0.0031378453,0.02262258,0.97422624,0.4710075192875434,c1_3
1.4271268e-05,0.0036375234,0.02370517,0.9726431,0.47753184687403155,c1_3
1.1278894e-05,0.0025902435,0.03133899,0.96605945,0.4840561744605197,c1_3
1.0185042e-05,0.002066134,0.02292557,0.9749981,0.49058050204700776,c1_3
8.359896e-06,0.001548795,0.03496705,0.9634758,0.4971048296334959,c1_3
8.828684e-06,0.0019782635,0.033704907,0.964308,0.5019980753233619,c1_3
1.0334248e-05,0.0016553637,0.030658087,0.9676762,0.5085224029098501,c1_3
8.624849e-06,0.0013046784,0.035475343,0.9632113,0.5150467304963382,c1_3
7.1902873e-06,0.0011297174,0.02870817,0.970155,0.5215710580828263,c1_3
5.393548e-06,0.0010305775,0.025919756,0.9730443,0.5297264675659364,c1_3
7.3086458e-06,0.0011877572,0.029917605,0.9688873,0.5362507951524246,c1_3
7.024649e-06,0.0010992378,0.031821173,0.96707255,0.5427751227389127,c1_3
6.1200176e-06,0.0008779878,0.030986935,0.968129,0.5492994503254008,c1_3
9.942428e-06,0.0010350131,0.02731339,0.97164166,0.555823777911889,c1_3
7.1034037e-06,0.00080863206,0.02677616,0.9724081,0.560717023601755,c1_3
