state,smoothing,residuals,variance,ac1,protocol
-5.3333178,-5.73736989422065,0.40405209422065,0.31196174317153985,0.07042791983570851,overexpress_0
-5.795406952,-5.745019693687424,-0.05038725831257551,0.31186298781195876,0.06664110108587884,overexpress_0
-5.1593423,-5.753254911745824,0.5939126117458242,0.29680448267786846,0.03213046900670033,overexpress_0
-6.131145,-5.76206334851666,-0.3690816514833397,0.29245829302415377,0.02741791071159373,overexpress_0
-5.8992777,-5.771456238409153,-0.12782146159084729,0.29242677336939993,0.02361584999376889,overexpress_0
-6.313238,-5.781355878473824,-0.5318821215261762,0.2764708092439851,-0.02868553771183436,overexpress_0
-4.5632052,-5.791591701404147,1.228386501404147,0.2810064113248274,-0.06641370269771853,overexpress_0
-5.513461,-5.801944376702876,0.2884833767028754,0.28087485386258987,-0.04598402851068841,overexpress_0
-6.299009,-5.812220298190537,-0.48678870180946276,0.28086570452759546,-0.0565716539807808,overexpress_0
-6.2343454,-5.822222872034743,-0.4121225279652565,0.2819609590990537,-0.04112649280268151,overexpress_0
-6.302251,-5.831768797154416,-0.4704822028455844,0.2790253416789401,-0.04704620237057369,overexpress_0
-5.029734,-5.840695241086751,0.8109612410867504,0.2834632149789039,-0.055065130649064355,overexpress_0
-6.77486,-5.848853376966595,-0.9260066230334054,0.29178361689546256,-0.09284321852656983,overexpress_0
-6.367823,-5.856170867462972,-0.5116521325370273,0.28845188923181797,-0.07443578865084807,overexpress_0
-5.651024878,-5.8626220390612644,0.21159716106126414,0.28898505333231544,-0.07823226772642834,overexpress_0
-5.349221,-5.868188007768392,0.5189670077683921,0.28888834444871103,-0.06146525467828551,overexpress_0
-6.0734954,-5.872883887431738,-0.20061151256826193,0.28488685760156857,-0.054785284810596406,overexpress_0
-6.258445,-5.876770836756108,-0.3816741632438925,0.28427443492341176,-0.05372048612028361,overexpress_0
-4.7899504,-5.879928649849183,1.0899782498491826,0.29717429231884235,-0.06880456558018955,overexpress_0
-5.9674425,-5.882469824363565,-0.0849726756364344,0.296820448820485,-0.08000316383546305,overexpress_0
-6.4073687,-5.884519847456979,-0.5228488525430208,0.2892744465329707,-0.05453611042015066,overexpress_0
-6.235234,-5.88614014725804,-0.3490938527419605,0.2858334245344547,-0.027491519778352496,overexpress_0
-4.63551,-5.887315791488535,1.2518057914885352,0.2957791979401798,-0.04064580896109375,overexpress_0
-6.4400225,-5.888026398656277,-0.5519961013437236,0.29926978348604777,-0.06761142615696544,overexpress_0
-6.0789037,-5.888227196301894,-0.1906765036981053,0.2967228427365917,-0.050741611062075115,overexpress_0
-5.9588943,-5.887853989557496,-0.0710403104425037,0.29191577801246804,-0.04212259095243663,overexpress_0
-6.3335986,-5.886861491755156,-0.4467371082448439,0.29296769358184965,-0.0360265738302272,overexpress_0
-5.776985,-5.8852626166627005,0.10827761666270064,0.29161002229832,-0.041131360979821556,overexpress_0
-6.8513155,-5.8830797181462,-0.9682357818538003,0.301422615144503,-0.041833611007249624,overexpress_0
-5.9830523,-5.8803241436998475,-0.1027281563001523,0.30094870013690445,-0.035504542138043854,overexpress_0
-5.3128777,-5.876988602333065,0.5641109023330655,0.30378755549897196,-0.03918512903258716,overexpress_0
-6.4828596,-5.873061143559312,-0.6097984564406884,0.3075204939161442,-0.04276387588320367,overexpress_0
-6.216547,-5.868489489980652,-0.34805751001934837,0.28968077676517046,-0.06380852870002825,overexpress_0
-5.680415868,-5.8632588256824745,0.1828429576824746,0.28679449812577523,-0.07315108642826554,overexpress_0
-5.9494514,-5.8573602332587456,-0.0920911667412545,0.2858295008296807,-0.0653183506575354,overexpress_0
-6.2052794,-5.850801033530389,-0.3544783664696114,0.2802745240998067,-0.05746712585588688,overexpress_0
-6.3032165,-5.8435926984655175,-0.4596238015344829,0.28172018065735827,-0.04021363249007592,overexpress_0
-5.842343,-5.835791633672629,-0.006551366327370189,0.26318257111516297,-0.04058618936954348,overexpress_0
-6.4588685,-5.827460752976905,-0.6314077470230952,0.2673779642917098,-0.04043952309270962,overexpress_0
-4.623477,-5.818632190318718,1.1951551903187179,0.28322881261558464,-0.06858376112525244,overexpress_0
-5.2124496,-5.809333214143319,0.5968836141433185,0.2871385464463404,-0.037698160089848554,overexpress_0
-4.4387803,-5.799612094567848,1.360831794567848,0.3037382645571484,-0.0063966352633942035,overexpress_0
-6.126667,-5.789568573619123,-0.3370984263808774,0.30504878192035406,-0.023723272581262046,overexpress_0
-5.5409307,-5.779307995452709,0.23837729545270925,0.3009344928919753,-0.035599111402000345,overexpress_0
-5.7117987,-5.768872012433933,0.05707331243393288,0.29953386767877027,-0.027351649308430533,overexpress_0
-5.960371,-5.758278949698679,-0.2020920503013217,0.29604410297365363,-0.04568140049625123,overexpress_0
-5.5456915,-5.74755010325276,0.2018586032527594,0.2898863216817783,-0.04117078541343324,overexpress_0
-5.8158298,-5.736731692970593,-0.07909810702940767,0.28943790062785285,-0.0440992614753707,overexpress_0
-5.803807,-5.725846015058504,-0.0779609849414955,0.28874891945135456,-0.04206896571575706,overexpress_0
-5.4317603,-5.714909128528361,0.2831488285283612,0.28921297002331564,-0.04501884034726303,overexpress_0
-6.3207684,-5.704004182847651,-0.6167642171523493,0.29258057877248106,-0.06658556665051382,overexpress_0
-5.812314,-5.693236727818625,-0.1190772721813751,0.27677742908718295,-0.034745553694519045,overexpress_0
-5.636691407999999,-5.682671236435762,0.04597982843576265,0.2724880712532298,-0.043131045675988695,overexpress_0
-6.220781,-5.672281742772443,-0.5484992572275571,0.27480885665263566,-0.0526222137068584,overexpress_0
-6.392464,-5.662016194028702,-0.7304478059712984,0.2755444398243799,-0.018017570114815067,overexpress_0
-4.6497664,-5.651839064742633,1.0020726647426335,0.2816316567140108,-0.06243506316346565,overexpress_0
-5.259436,-5.641674705167314,0.38223870516731395,0.2793527567457496,-0.05938616151926405,overexpress_0
-5.9628115,-5.631452715889912,-0.3313587841100878,0.2776876921614167,-0.07240478924911956,overexpress_0
-5.570868,-5.621187385566482,0.050319385566481856,0.27620349636692015,-0.06783776616196407,overexpress_0
-5.5544806,-5.610909566483466,0.05642896648346607,0.2748728049300244,-0.07324258396833203,overexpress_0
-5.2478766,-5.600595325756088,0.3527187257560884,0.2746532343560211,-0.07135288709759603,overexpress_0
-6.289997,-5.590252171865613,-0.6997448281343868,0.2801857296048037,-0.0804273538857174,overexpress_0
-4.840897,-5.579888346445861,0.7389913464458608,0.28577817899996844,-0.09880293770327178,overexpress_0
-5.3892417,-5.569482875628073,0.18024117562807263,0.28604613435208914,-0.09332693358966591,overexpress_0
-5.857641,-5.55901216807753,-0.29862883192247036,0.2852463657536827,-0.09900094361816734,overexpress_0
-5.413544,-5.548468083075954,0.13492408307595394,0.28486106540141265,-0.10153456597912684,overexpress_0
-4.7248397,-5.537865691561429,0.8130259915614282,0.2912781628373408,-0.10577634176721652,overexpress_0
-6.46963,-5.527232906440084,-0.9423970935599169,0.2892910876159754,-0.14553107772982313,overexpress_0
-5.045504,-5.51651898581072,0.47101498581071954,0.29057091540433505,-0.15648747119908094,overexpress_0
-5.3320074,-5.505642435038174,0.17363503503817412,0.2902214359821602,-0.15973061729010507,overexpress_0
-5.216419,-5.49454882335838,0.27812982335837955,0.28723159010105526,-0.15383677446176527,overexpress_0
-5.9157104,-5.483218789417915,-0.4324916105820851,0.2889654834687947,-0.15576899879453127,overexpress_0
-5.9879436,-5.4716662402881155,-0.5162773597118848,0.2919144023669637,-0.1464237967561391,overexpress_0
-4.7155004,-5.459885164834231,0.7443847648342308,0.2967573332893831,-0.16540468262837812,overexpress_0
-6.3775473,-5.447876243546175,-0.9296710564538246,0.30331710290966035,-0.1893497076569778,overexpress_0
-5.2597084,-5.435665181318179,0.17595678131817927,0.30346086985168336,-0.20132023747850994,overexpress_0
-6.4709773,-5.423325290317097,-1.0476520096829036,0.3001648427502128,-0.2090105757887651,overexpress_0
-5.0647206,-5.410907409179999,0.3461868091799989,0.30149796224569175,-0.21923609438445166,overexpress_0
-5.2158566,-5.398432553276209,0.182575953276209,0.2982675387041813,-0.2167707414819235,overexpress_0
-5.9724197,-5.385896583204114,-0.5865231167958855,0.3019389644172597,-0.2206784379762528,overexpress_0
-5.249758,-5.373315944775689,0.12355794477568871,0.2999318192043031,-0.2263919861765946,overexpress_0
-6.022892,-5.360682116671456,-0.6622098833285435,0.3041884634769687,-0.23148918986606204,overexpress_0
-4.312709,-5.348011878057797,1.0353028780577969,0.314218610808767,-0.24451399725436423,overexpress_0
-5.930071,-5.335309368456248,-0.5947616315437516,0.3156727346700786,-0.28113160883189764,overexpress_0
-6.2792845,-5.322586024543743,-0.9566984754562569,0.3151536275544279,-0.2528815407140802,overexpress_0
-5.116841,-5.309867589507982,0.19302658950798168,0.3151563459691057,-0.25288411150799095,overexpress_0
-5.278379,-5.297190795773346,0.01881179577334624,0.30594397539924467,-0.25089357549739183,overexpress_0
-4.035546,-5.284571898234946,1.2490258982349456,0.32341107195388075,-0.2429810867776591,overexpress_0
-4.5668077,-5.272033676761131,0.7052259767611311,0.32864386979802024,-0.20527010683719007,overexpress_0
-5.161561,-5.259585150130294,0.09802415013029453,0.32820808980028543,-0.19947392546591944,overexpress_0
-5.15378,-5.247200152636576,0.09342015263657544,0.32750804281438767,-0.19774286277297523,overexpress_0
-4.8008614,-5.234830753407454,0.4339693534074547,0.3291846142055208,-0.19379432572863178,overexpress_0
-6.1167045,-5.2224520352843165,-0.8942524647156835,0.3360693061000282,-0.20341646517632883,overexpress_0
-5.1853704,-5.210029982721123,0.024659582721122675,0.33606535681940175,-0.2022248754392349,overexpress_0
-4.9059153,-5.197481533837994,0.29156623383799385,0.3330455864328356,-0.1960177549882509,overexpress_0
-5.8727818,-5.1847649586462135,-0.6880168413537868,0.33664477324891834,-0.20282357784259536,overexpress_0
-5.1714277,-5.171899814002987,0.00047211400298685646,0.3365106788639774,-0.20449762113003478,overexpress_0
-5.1116686,-5.1588991394134,0.04723053941340005,0.3335826215566599,-0.1889573884774545,overexpress_0
-4.8505025,-5.145806478109992,0.29530397810999176,0.3176680936818517,-0.20668638607816553,overexpress_0
-5.7477107,-5.132740515911422,-0.6149701840885777,0.3204293990844386,-0.2077085060652853,overexpress_0
-4.9704714,-5.119839273092063,0.14936787309206334,0.3184289312903171,-0.2174324103731284,overexpress_0
-5.748294,-5.1072101466140465,-0.6410838533859531,0.32096102111458363,-0.22698598454583546,overexpress_0
-4.333659,-5.094991307431225,0.7613323074312248,0.32538451187970224,-0.2304088771578991,overexpress_0
-4.5452614,-5.083333738614512,0.5380723386145121,0.32126255594143643,-0.19137991752923394,overexpress_0
-4.9970384,-5.07236165274531,0.07532325274531004,0.3120955448601811,-0.20905929272016735,overexpress_0
-5.506529,-5.062234657328561,-0.44429434267143897,0.3113923818086292,-0.20678718083632053,overexpress_0
-5.8585963,-5.053045359776152,-0.8055509402238483,0.31784906887948955,-0.19661163118783329,overexpress_0
-4.4058843,-5.044813178346833,0.6389288783468325,0.31940982398546175,-0.20865733217201007,overexpress_0
-4.762676,-5.03752064598678,0.2748446459867804,0.3198999833815247,-0.20351253766428914,overexpress_0
-4.655903,-5.031119713891959,0.3752167138919589,0.31989772492741464,-0.18930013934511364,overexpress_0
-4.9210825,-5.025562000403082,0.10447950040308207,0.30686825604348433,-0.1883102773177411,overexpress_0
-4.5224466,-5.020695235090634,0.49824863509063366,0.3096005474346621,-0.18768967829416333,overexpress_0
-4.9163165,-5.016364599574041,0.1000480995740416,0.30670601123842084,-0.19303357376395905,overexpress_0
-4.928817744000001,-5.012445699680807,0.08362795568080639,0.30538879355819426,-0.1824067478098976,overexpress_0
-5.1701627,-5.008788530837705,-0.1613741691622943,0.28846871153585024,-0.1629381213751041,overexpress_0
-4.263043,-5.005180483741331,0.742137483741331,0.2911785958040632,-0.17074881732124192,overexpress_0
-5.8008747,-5.001376395552656,-0.7994983044473436,0.2978503022279907,-0.18982436273877334,overexpress_0
-4.4352474,-4.997151519351842,0.5619041193518424,0.3012136922149051,-0.20493438298036623,overexpress_0
-5.170098,-4.9923308484301305,-0.17776715156986977,0.2993172810661927,-0.20666245298699365,overexpress_0
-5.308063,-4.986871198344405,-0.321191801655595,0.300394606900162,-0.20394569144399777,overexpress_0
-5.7949605,-4.980763543647648,-0.8141969563523519,0.29735648962583433,-0.1985208082095596,overexpress_0
-5.2898617,-4.973990956383206,-0.31587074361679424,0.29836440193007635,-0.18463946432194678,overexpress_0
-5.234018,-4.966574396525689,-0.2674436034743106,0.29565683076973953,-0.1703880305795743,overexpress_0
-4.861418738,-4.958539550377371,0.09712081237737102,0.29168183954479154,-0.18079264368597858,overexpress_0
-1.7105055,-4.949946993998874,3.239441493998874,0.40386775111558126,-0.14232796575232237,overexpress_0
-3.8294368,-4.940866868362522,1.1114300683625222,0.41610768593760883,-0.026559173856737107,overexpress_0
-4.082524,-4.931292730875678,0.848768730875678,0.4227410358182528,-0.00550481305240662,overexpress_0
-5.062475,-4.921191538520681,-0.14128346147931925,0.42128052034427743,-0.01557863950749711,overexpress_0
-3.9220643,-4.910573873739221,0.9885095737392207,0.4273783400134332,-0.02158409636139707,overexpress_0
-4.7627234,-4.899489871696342,0.13676647169634215,0.4273267061956679,-0.021831341728453652,overexpress_0
-5.5884495,-4.888021156376365,-0.7004283436236349,0.4284611042906509,-0.0021769336186794027,overexpress_0
-4.259425,-4.876237232714272,0.6168122327142713,0.41794164149169455,-0.029095737756299048,overexpress_0
-5.34888,-4.8641791544767745,-0.4847008455232258,0.4182571513311913,-0.05620741555322981,overexpress_0
-5.1715207,-4.851956237378789,-0.3195644626212113,0.4010365905983028,-0.037932973640125274,overexpress_0
-5.948774,-4.839700807842843,-1.1090731921571573,0.4140008661612353,-0.023752844708664886,overexpress_0
-4.612272,-4.827448534647074,0.21517653464707376,0.4139039465561279,-0.028940058719524514,overexpress_0
-5.321183,-4.8151422697959045,-0.5060407302040959,0.4170970007705843,-0.03127385572054718,overexpress_0
-5.8417563,-4.8027385356229075,-1.0390177643770926,0.4289880275640695,-0.014669692732673175,overexpress_0
-5.0903406,-4.7901850577723435,-0.3001555422276567,0.42973586278246234,-0.0053232099528697585,overexpress_0
-6.1212144,-4.777495364079667,-1.3437190359203335,0.4497596424343757,0.0053621407991565825,overexpress_0
-4.627689,-4.764626035138066,0.13693703513806543,0.4498832103097907,0.0013899841955388823,overexpress_0
-4.7320805,-4.751426563031469,0.019346063031468574,0.4490240364292241,0.005739810652052797,overexpress_0
-6.1261435,-4.737712065483307,-1.3884314345166935,0.46598425901757307,0.003342461578518272,overexpress_0
-4.352182,-4.723370931994445,0.37118893199444525,0.46738667163193603,-0.008870825649435787,overexpress_0
-5.4165716,-4.708338382250095,-0.7082332177499051,0.47278376567613134,-0.014403274657721496,overexpress_0
-3.2796714,-4.692597529566491,1.4129261295664914,0.491371374273741,-0.04622637014428167,overexpress_0
-4.528547,-4.676164263753575,0.14761726375357576,0.4854299375675776,-0.02502509936613608,overexpress_0
-5.603308,-4.659109043970368,-0.9441989560296324,0.4846479488084077,-0.03654779068898366,overexpress_0
-3.225877,-4.641538533760082,1.415661533760082,0.5049361002826662,-0.06240454597483933,overexpress_0
-3.7051108,-4.62353909080644,0.9184282908064398,0.5125016147154818,-0.03295292609258039,overexpress_0
-4.1274896,-4.605216741773334,0.4777271417733342,0.514726060387447,-0.023948369772212905,overexpress_0
-3.8421896,-4.5866374884183605,0.7444478884183603,0.5202779652009685,-0.017162259118223278,overexpress_0
-4.4628763,-4.567885233112981,0.10500893311298132,0.5192262033406511,-0.0111230753257553,overexpress_0
-5.6049867,-4.549041829670012,-1.0559448703299887,0.5263520526414172,-0.0015791804616837784,overexpress_0
-5.471871,-4.530196413303292,-0.941674586696708,0.5308829419728524,0.01783222671408301,overexpress_0
-2.7884052,-4.511403149426581,1.7229979494265808,0.5624517372399329,-0.014599566548672687,overexpress_0
-4.4457483,-4.492648580631275,0.046900280631274605,0.5612617612793979,-0.01305757855619927,overexpress_0
-3.9671667,-4.473887435931125,0.5067207359311254,0.563599501285373,-0.01455287330767668,overexpress_0
-4.4431353,-4.455086257771746,0.01195095777174604,0.5569076419562999,0.0002717374400485713,overexpress_0
-5.18661,-4.436198366589386,-0.7504116334106143,0.5532135301815724,0.009189705827860177,overexpress_0
-3.4947066,-4.417192421626197,0.9224858216261969,0.559803653865844,-0.005999730758125135,overexpress_0
-3.6897492,-4.398086324233895,0.7083371242338949,0.5645400559349392,0.005133813732219737,overexpress_0
-4.695254,-4.379024692701746,-0.31622930729825427,0.5652803487248117,0.002688377941683587,overexpress_0
-5.355633,-4.360210233296493,-0.9954227667035074,0.5745011547673584,0.004722347106998866,overexpress_0
-4.279822,-4.341855281594569,0.06203328159456856,0.571215105675788,0.011716131246906594,overexpress_0
-4.3289313,-4.324118016795323,-0.004813283204676999,0.56562825202037,0.025315105580599174,overexpress_0
-4.2321987,-4.307053584571594,0.07485488457159395,0.5554884371714315,0.028177587107186115,overexpress_0
-5.0205708,-4.290721966930299,-0.7298488330697008,0.5616470663169423,0.030775815570703278,overexpress_0
-5.50435,-4.275200106023296,-1.2291498939767038,0.5662938230964617,0.05633865523140153,overexpress_0
-3.517449,-4.260461360496991,0.7430123604969907,0.5708021735171828,0.03678981067745915,overexpress_0
-3.540151,-4.246480852504312,0.7063298525043118,0.5755421742408994,0.04775214742169665,overexpress_0
-4.411565,-4.233247001589402,-0.17831799841059848,0.5717726823222598,0.045868423932559854,overexpress_0
-3.654009,-4.220699784788928,0.566690784788928,0.5747212887982994,0.04488430285263836,overexpress_0
-5.268086,-4.208724845335328,-1.0593611546646722,0.5826067292655553,0.047406579862886405,overexpress_0
-3.847908,-4.197132222794013,0.34922422279401344,0.5727221684673278,0.052835036961113996,overexpress_0
-3.1942027,-4.185705931050366,0.9915032310503662,0.5781868821324185,0.0465067375504012,overexpress_0
-2.409162,-4.174213841316221,1.7650518413162213,0.5984738610181912,0.07775858114907422,overexpress_0
-6.434439,-4.1625056461554575,-2.2719333538445428,0.6583850923395667,0.002870651330390929,overexpress_0
-2.6318817,-4.150437789952101,1.5185560899521011,0.681705244278779,-0.053122586177577015,overexpress_0
-4.4981236,-4.137843374617337,-0.36028022538266313,0.668131087092518,-0.07578289663894,overexpress_0
-4.2228129886,-4.124599141290531,-0.09821384730946914,0.6636101247374262,-0.07556059125453689,overexpress_0
-4.640934,-4.110581056273412,-0.5303529437265873,0.6671436753252047,-0.07406490896810718,overexpress_0
-4.6670003,-4.095715632018848,-0.5712846679811516,0.6711114550578062,-0.06847691634401025,overexpress_0
-4.057604046,-4.079994625106014,0.022390579106014386,0.6692900030808238,-0.06260781686885121,overexpress_0
-5.20455,-4.063514116855642,-1.141035883144358,0.6749355654686957,-0.06226078458697019,overexpress_0
-2.1078248,-4.046513398151571,1.9386885981515714,0.714872408929759,-0.09514178714499366,overexpress_0
-4.4305263,-4.0292478499228235,-0.4012784500771769,0.7163006532736524,-0.1028297335022632,overexpress_0
-4.666671,-4.011881913635132,-0.6547890863648682,0.7157845228156117,-0.0984169063876174,overexpress_0
-3.8982682894,-3.994470766992858,0.09620247759285805,0.7158103653414508,-0.09868365773114814,overexpress_0
-4.8104386,-3.9770193514704033,-0.833419248529597,0.7240339505709572,-0.09900948802752893,overexpress_0
-3.7195132,-3.959461595738054,0.23994839573805393,0.7237408403016584,-0.09895743470909679,overexpress_0
-3.494187,-3.941755725205216,0.44756872520521584,0.7210348405559835,-0.0966654617270683,overexpress_0
-3.765519,-3.9239375343716003,0.15841853437160047,0.7210578936565619,-0.09495110987892584,overexpress_0
-2.7094646,-3.906067324281869,1.196602724281869,0.7303361299198302,-0.08521254147404995,overexpress_0
-3.2896829,-3.888233428622817,0.598550528622817,0.728107977525328,-0.08037937438173028,overexpress_0
-3.4933412,-3.870476685832338,0.3771354858323379,0.7266852796511366,-0.07775403774734657,overexpress_0
-4.5241027,-3.8528964405693564,-0.6712062594306438,0.7324013820079139,-0.08090638480000963,overexpress_0
-4.351691,-3.8356762462313445,-0.5160147537686552,0.73323074583478,-0.08121338644898406,overexpress_0
-5.1495037,-3.818946746167494,-1.3305569538325064,0.7460479465412283,-0.06115708757423883,overexpress_0
-3.5127163,-3.802701647648504,0.2899853476485039,0.7427774679439357,-0.06780372411116974,overexpress_0
-1.9150709,-3.7868701019150866,1.8717992019150866,0.7788767692557833,-0.060603505149126935,overexpress_0
-4.5603447,-3.7714342841585324,-0.7889104158414675,0.7853751445522454,-0.08065213232665792,overexpress_0
-4.3870687,-3.7563216885771085,-0.6307470114228919,0.790222045952648,-0.07277597483099624,overexpress_0
-1.6265427,-3.741459417341395,2.114916717341395,0.8351679822420578,-0.08965258016534015,overexpress_0
-5.162018,-3.7267853892310177,-1.4352326107689821,0.8591131347442088,-0.12566265733844062,overexpress_0
-4.98302,-3.7122111227826955,-1.2708088772173043,0.8775673610672318,-0.09825022249713335,overexpress_0
-2.8210871,-3.6976358721550096,0.8765487721550094,0.8851626672773721,-0.10928336594626202,overexpress_0
-4.3934245,-3.682931123099244,-0.710493376900756,0.8853718389832759,-0.109664167766999,overexpress_0
-2.5423434,-3.6680223823809217,1.1256789823809217,0.891217113967508,-0.11368419328248937,overexpress_0
-3.5343032,-3.6528748496450456,0.11857164964504552,0.8882234762611303,-0.1104866844922526,overexpress_0
-2.6543343,-3.637505522817794,0.983171222817794,0.8975570758816227,-0.1099113673963144,overexpress_0
