time,state,smoothing,residuals,variance,ac1,0,1,2,3
0,0.7574818022611297,0.6815130809651266,0.07596872129600307,,,,,,
1,0.7841880333194168,0.6820348005644715,0.10215323275494526,,,,,,
2,0.5075639730714371,0.6825635405192405,-0.17499956744780343,,,,,,
3,0.853168876852497,0.6830990937336452,0.1700697831188518,,,,,,
4,0.6541518197778861,0.6836413684857406,-0.029489548707854585,,,,,,
5,0.6601577134136477,0.6841901224726832,-0.024032409059035476,,,,,,
6,0.6724769120480518,0.6847450988575184,-0.012268186809466619,,,,,,
7,0.7589108557018216,0.6853060752773485,0.07360478042447305,,,,,,
8,0.8669104750312973,0.6858728177097586,0.18103765732153865,,,,,,
9,0.5996938943694125,0.686444938143206,-0.0867510437737935,,,,,,
10,0.7762718710440818,0.6870218370849209,0.08925003395916087,,,,,,
11,0.7903096543819995,0.6876029232269304,0.10270673115506912,,,,,,
12,0.6551948778625339,0.6881874699304512,-0.03299259206791727,,,,,,
13,0.5895341682495319,0.6887745838233816,-0.09924041557384977,,,,,,
14,0.5142605378847681,0.6893633780404702,-0.1751028401557021,,,,,,
15,0.6641765939615643,0.6899531044999005,-0.025776510538336295,,,,,,
16,0.832677147329117,0.6905432052251806,0.14213394210393637,,,,,,
17,0.6503055047354311,0.6911331460707326,-0.04082764133530148,,,,,,
18,0.6595211473195483,0.6917222488245092,-0.032201101504960916,,,,,,
19,0.5072740235798388,0.6923098351618237,-0.1850358115819849,,,,,,
20,0.7427555923929031,0.6928953022991022,0.049860290093800885,,,,,,
21,0.610811314568387,0.693478207908454,-0.08266689334006705,,,,,,
22,0.8585851991898218,0.6940581201288182,0.1645270790610036,,,,,,
23,0.6735407239384398,0.6946346479991907,-0.021093924060750946,,,,,,
24,0.7332023921208852,0.6952072730502752,0.03799511907061004,,,,,,
25,0.647856161832623,0.69577544592925,-0.047919284096627046,,,,,,
26,0.6164849941807589,0.696338587763706,-0.07985359358294719,,,,,,
27,0.6599112702012464,0.6968961803154015,-0.036984910114155056,,,,,,
28,0.7102850823338493,0.6974478240824392,0.012837258251410133,,,,,,
29,0.7048495038371915,0.6979931984104516,0.006856305426739873,,,,,,
30,0.4602531210645471,0.6985319986126411,-0.23827887754809407,,,,,,
31,0.5797015960227752,0.699063983986573,-0.11936238796379783,,,,,,
32,0.5374587899338328,0.6995892012959005,-0.16213041136206774,,,,,,
33,0.6671831206636016,0.7001080291920259,-0.032924908528424224,,,,,,
34,0.756055045837302,0.7006212259423384,0.05543381989496354,,,,,,
35,0.8293383181745502,0.70112983134782,0.12820848682673014,,,,,,
36,0.5882180327627,0.7016350284659527,-0.1134169957032527,,,,,,
37,0.6922098162639378,0.7021381264590845,-0.009928310195146617,,,,,,
38,0.7471264087184964,0.7026408949785604,0.04448551373993603,,,,,,
39,0.6897480521198036,0.7031455985988349,-0.013397546479031242,,,,,,
40,0.7061326111503415,0.7036550259956121,0.0024775851547294003,,,,,,
41,0.7969597937747733,0.7041727377482035,0.09278705602656978,,,,,,
42,0.7186807846288022,0.7047032810595713,0.013977503569230998,,,,,,
43,0.7147127749166796,0.7052523738354122,0.009460401081267444,,,,,,
44,0.7224608370870235,0.7058274273876353,0.016633409699388202,,,,,,
45,0.7347018611515358,0.7064381090692528,0.028263752082283045,,,,,,
46,0.8161861411352436,0.7070968083011482,0.10908933283409539,,,,,,
47,0.7262207150646363,0.7078186632766449,0.01840205178799137,,,,,,
48,0.8384554561492468,0.7086203799326294,0.12983507621661738,,,,,,
49,0.8268094046129023,0.7095169056325492,0.1172924989803531,,,,,,
50,0.610951731403671,0.7104145669391932,-0.09946283553552226,,,,,,
51,0.7716295085485786,0.7113258279194097,0.06030368062916891,,,,,,
52,0.827859874377343,0.7122433271021993,0.1156165472751437,,,,,,
53,0.8142441919808037,0.7131604836791766,0.10108370830162705,,,,,,
54,0.6638246242882326,0.7140694781221354,-0.05024485383390276,,,,,,
55,0.6973474638730071,0.7149648559363008,-0.017617392063293713,,,,,,
56,0.568824612627317,0.7158397688687166,-0.1470151562413996,,,,,,
57,0.758548297764544,0.7166870089430021,0.04186128882154194,,,,,,
58,0.7144771454318289,0.717498797572007,-0.0030216521401780216,,,,,,
59,0.5706458472363501,0.7182666892483162,-0.147620842011966,,,,,,
60,0.7061842108033757,0.7189832719741016,-0.012799061170725934,,,,,,
61,0.7310654000643437,0.7196407509376506,0.011424649126693165,,,,,,
62,0.6863179683933965,0.7202348287034209,-0.03391686031002439,,,,,,
63,0.6027413829789455,0.7207630254074897,-0.11802164242854418,,,,,,
64,0.7505825724277673,0.7212238922851206,0.029358680142646643,,,,,,
65,0.7989127764758633,0.7216168760894015,0.07729590038646184,,,,,,
66,0.6622574304143172,0.7219398234860377,-0.05968239307172052,,,,,,
67,0.691127621757504,0.7221916986786497,-0.031064076921145767,,,,,,
68,0.8596306858021755,0.7223757168515682,0.1372549689506073,,,,,,
69,0.7994106987528715,0.7224965269560322,0.07691417179683935,,,,,,
70,0.7792469882030519,0.7225569425040173,0.056690045699034686,,,,,,
71,0.7244237197991141,0.7225589399923582,0.001864779806755923,,,,,,
72,0.8114881261695925,0.7225044026487897,0.08898372352080286,,,,,,
73,0.5673326607612823,0.7223951919592784,-0.15506253119799607,,,,,,
74,0.6889761117715008,0.7222332011014377,-0.033257089329936984,,,,,,
75,0.722527945817568,0.7220219338529,0.0005060119646679295,,,,,,
76,0.6438376874621398,0.7217681425837336,-0.0779304551215938,,,,,,
77,0.7479705552794422,0.7214801656119417,0.026490389667500502,,,,,,
78,0.5952370586103622,0.721166977648285,-0.12592991903792272,,,,,,
79,0.7418796454995328,0.7208357148554929,0.021043930644039865,,,,,,
80,0.7905792937438119,0.7204943317752432,0.07008496196856862,,,,,,
81,0.749852500836552,0.7201513030316934,0.02970119780485858,,,,,,
82,0.7248104271167766,0.7198136768736452,0.004996750243131398,,,,,,
83,0.8557622318240132,0.719485396908508,0.13627683491550524,,,,,,
84,0.6681505340363887,0.7191676734577996,-0.05101713942141095,,,,,,
85,0.7241531235048869,0.7188605019226371,0.005292621582249857,,,,,,
86,0.6158103481397245,0.7185634462860013,-0.10275309814627687,,,,,,
87,0.8546627090479261,0.7182760325443655,0.13638667650356062,,,,,,
88,0.9094201664640704,0.7179970824809265,0.1914230839831439,,,,,,
89,0.8470760508511762,0.7177244933007605,0.12935155755041572,,,,,,
90,0.6813565904310115,0.7174579997953511,-0.03610140936433959,,,,,,
91,0.6177533856393359,0.7171972719910096,-0.09944388635167367,,,,,,
92,0.8130865032675331,0.7169407380805328,0.09614576518700024,,,,,,
93,0.86472401148261,0.7166865748308466,0.1480374366517634,,,,,,
94,0.5741157160051744,0.7164324163664025,-0.14231670036122812,,,,,,
95,0.5749260242324016,0.7161746256891369,-0.14124860145673535,,,,,,
96,0.6683408610518276,0.7159105970125855,-0.047569735960757975,,,,,,
97,0.7623074370655171,0.7156365985186655,0.04667083854685161,,,,,,
98,0.5698277375415511,0.7153480976985862,-0.14552036015703507,,,,,,
99,0.82645120310684,0.7150426864470794,0.11140851665976059,,,,,,
100,0.6481864697621669,0.7147203685658012,-0.06653389880363436,,,,,,
101,0.7165875460042628,0.7143822814908537,0.0022052645134090776,,,,,,
102,0.7404220254060876,0.7140281789580548,0.026393846448032776,,,,,,
103,0.886980501645494,0.7136591175159308,0.17332138412956322,,,,,,
104,0.5897844160460405,0.7132802289414578,-0.12349581289541733,,,,,,
105,0.7825795683847284,0.7128994483476472,0.06968012003708124,,,,,,
106,0.7146082014774393,0.7125236518590854,0.0020845496183539147,,,,,,
107,0.6032463025997711,0.712158730351241,-0.10891242775146992,,,,,,
108,0.6512572520218673,0.7118097704866062,-0.06055251846473886,,,,,,
109,0.5894599132303656,0.7114813688586753,-0.12202145562830968,,,0.6563465,0.1334885,0.10586542,0.10429956
110,0.8281280344431463,0.7111792227730751,0.1169488116700712,,,,,,
111,0.5862835171879521,0.7109088342406189,-0.12462531705266677,,,,,,
112,0.6667313556736062,0.7106749845504916,-0.04394362887688541,,,,,,
113,0.7783646647889786,0.710480393435997,0.06788427135298158,,,,,,
114,0.6687186870466574,0.7103252463204008,-0.04160655927374346,,,,,,
115,0.7629597904475165,0.7102060777429051,0.05275371270461138,,,,,,
116,0.7842883234211323,0.7101198558216852,0.07416846759944706,,,,,,
117,0.7744836146842157,0.7100646402231579,0.06441897446105782,,,,,,
118,0.5960884638843965,0.7100358550892363,-0.11394739120483977,,,,,,
119,0.8384994209482799,0.7100286540974984,0.12847076685078151,,,0.6793165,0.13217111,0.09493395,0.09357838
120,0.6730855299989675,0.7100399873781567,-0.03695445737918912,,,,,,
121,0.7957859723300205,0.7100693529043592,0.08571661942566122,,,,,,
122,0.5312483959859003,0.7101190063334387,-0.17887061034753837,,,,,,
123,0.6991974181714294,0.7101918093677199,-0.01099439119629042,,,,,,
124,0.7957414659491935,0.7102932734692454,0.08544819247994806,0.008989136286029785,-0.05839027268356155,,,,
125,0.7400396591264048,0.7104274949234467,0.02961216420295809,0.008950062646882697,-0.06333440828413163,,,,
126,0.8126676614387044,0.7105969529199915,0.10207070851871292,0.008949927191762143,-0.044933209328974495,,,,
127,0.5396250511544337,0.7108043929740024,-0.17117934181956873,0.00893923982116155,-0.03385264140589272,,,,
128,0.6978937602276283,0.7110532809068977,-0.013159520679269399,0.008706324270541403,-0.02741689699629681,,,,
129,0.6567390443886943,0.7113467432618464,-0.05460769887315209,0.008722877066642818,-0.02739779919110494,0.68606824,0.13303924,0.0906319,0.0902606
130,0.7496294558944949,0.7116845924763423,0.03794486341815262,0.008730873708786046,-0.029518446360390114,,,,
131,0.627439759600208,0.7120660971720729,-0.08462633757186488,0.008786148790224043,-0.03168269511241085,,,,
132,0.6912746747116347,0.7124886486716708,-0.021213973960036103,0.008743405441247623,-0.043638736366319236,,,,
133,0.7359601832743605,0.7129491384507365,0.02301104482362404,0.008476316733931248,-0.030249547888264627,,,,
134,0.6367631528129682,0.713444579309678,-0.07668142649670973,0.00846359012678668,-0.02479971712656039,,,,
135,0.5472520054517528,0.7139716832105674,-0.16671967775881458,0.008605589050014783,-0.022902977702592326,,,,
136,0.7268357640300929,0.7145252986600124,0.012310465370080514,0.008513392950074186,-0.022807801308823494,,,,
137,0.6454419506602102,0.7151016798840001,-0.06965972922378993,0.008540060636477362,-0.026370145249016576,,,,
138,0.8679901572172131,0.7156972728033195,0.15229288441389355,0.008669482128778177,-0.05127412424299434,,,,
139,0.7677192822337369,0.7163093184235728,0.05140996381016405,0.00845618020416345,-0.047005465375335544,0.7095134,0.13386673,0.08151653,0.0751033
140,0.6810635952795322,0.7169371420282794,-0.03587354674874721,0.008460777325292955,-0.045883846715416655,,,,
141,0.645107588378665,0.7175816701460493,-0.07247408176738435,0.008328116530254026,-0.03886730089245701,,,,
142,0.7427137580963683,0.7182425233577339,0.02447123473863444,0.008323813805386852,-0.041700304124405056,,,,
143,0.6643281459312955,0.7189162598413299,-0.054588113910034375,0.008338066895682941,-0.048845846993824264,,,,
144,0.8548934712715439,0.7196006811777854,0.1352927900937585,0.0082236678698883,-0.04681706095113617,,,,
145,0.6499522648625505,0.7202987114570211,-0.07034644659447054,0.008239787455536215,-0.05161556049224351,,,,
146,0.5566946570129901,0.7210133388016634,-0.16431868178867326,0.008398819332423913,-0.02745777023626467,,,,
147,1.0346192630781559,0.7217455290370555,0.3128737340411004,0.008975863918492274,-0.07136067397587194,,,,
148,0.7260340988029284,0.7224985790058372,0.0035355197970911023,0.008973082577925161,-0.06596373628379612,,,,
149,0.7279500075886793,0.7232772556984689,0.004672751890210436,0.008960642367228211,-0.06438431333938303,0.6482156,0.14301443,0.095612705,0.11315726
150,0.6916156911795013,0.7240839067335973,-0.03246821555409607,0.008951095153619621,-0.0680495905479266,,,,
151,0.747067897930447,0.724922748011687,0.022145149918760043,0.008905952377542268,-0.07144611457262191,,,,
152,0.8582183952861282,0.725799195741348,0.1324191995447802,0.00903722878751068,-0.06773296957042167,,,,
153,0.8289433115163964,0.7267194216494784,0.102223889866918,0.009119153014902851,-0.05499750295988683,,,,
154,0.643471420087572,0.7276892616849168,-0.0842178415973448,0.009177000720752218,-0.0625439536571606,,,,
155,0.7015157771950029,0.7287144642806062,-0.027198687085603246,0.00872107202499399,-0.08927630751260823,,,,
156,0.8277651470810514,0.7297967574990512,0.09796838958200027,0.00867343264751103,-0.11249043702774406,,,,
157,0.6104925033767811,0.730936108871194,-0.12044360549441291,0.008575793666954427,-0.12981167635392996,,,,
158,0.7811045221693811,0.7321327186370997,0.048971803532281366,0.008580548309901275,-0.1324225746394284,,,,
159,0.8077904343466931,0.7333870024170325,0.07440343192966059,0.008598933909086424,-0.13614999183599164,0.68136626,0.13630064,0.08201948,0.100313626
160,0.7951315491311041,0.734698524647562,0.06043302448354204,0.00850089060939274,-0.11977537188888167,,,,
161,0.5916660747736294,0.7360619751138078,-0.14439590034017835,0.008567417113594206,-0.1287135354255801,,,,
162,0.6714610467840811,0.737470949593259,-0.06600990280917785,0.008605279450753657,-0.11683056199610536,,,,
163,0.6167631845718583,0.7389192883751722,-0.12215610380331388,0.008717717721975616,-0.10706993958697483,,,,
164,0.7540811366138099,0.7403990823145271,0.01368205429928282,0.008716714236173349,-0.10759336068555414,,,,
165,0.779293395123537,0.7419016432002268,0.037391751923310235,0.008726426519622308,-0.1075688845059725,,,,
166,0.5913570493456362,0.7434169731352852,-0.15205992378964905,0.008850763207593213,-0.11276324029923022,,,,
167,0.7988781630756786,0.7449388349519179,0.05393932812376068,0.008871988048660946,-0.11891671153853892,,,,
168,0.6827174833781743,0.7464656223038608,-0.06374813892568654,0.00890509645310498,-0.12178440784949944,,,,
169,0.7681806724614305,0.7479961439258912,0.020184528535539314,0.008906115515463242,-0.12314314598821671,0.6929704,0.1412002,0.07565823,0.0901712
170,0.8287889052811314,0.7495251272871735,0.0792637779939579,0.008949653655759492,-0.12481180271834319,,,,
171,0.6800217798820242,0.7510465124975045,-0.07102473261548037,0.00889528917690121,-0.1317870464189458,,,,
172,0.8027231717142671,0.7525570652169019,0.05016610649736519,0.008912994493267426,-0.13789899524391383,,,,
173,0.7300033976136375,0.7540555395844176,-0.024052141970780094,0.008779820634576049,-0.155137927082234,,,,
174,0.7090711961990156,0.7555400898704266,-0.04646889367141105,0.008680914898167155,-0.14492402064488902,,,,
175,0.7697840649478395,0.7570092921821163,0.012774772765723141,0.008606504866214474,-0.14060045837816523,,,,
176,0.9365326866600063,0.7584650885623362,0.17806759809767014,0.008835395373560161,-0.14397504577763467,,,,
177,0.770844694274945,0.7599130434896073,0.010931650785337643,0.008726418830376432,-0.1525220160914663,,,,
178,0.6814443969199121,0.7613610496052743,-0.07991665268536219,0.008688484912710341,-0.14936483069486017,,,,
179,0.8584217972360055,0.7628127019940935,0.09560909524191208,0.008747845332227493,-0.15614566720278014,0.74074996,0.13293363,0.060405828,0.06591058
180,0.606708102274951,0.7642694114844337,-0.15756130920948275,0.008939843917807925,-0.17132525124501133,,,,
181,0.7403997707275591,0.765730148276051,-0.025330377548491878,0.008775819901901035,-0.16198995522773274,,,,
182,0.7920572119411873,0.7671959759529364,0.02486123598825085,0.008766074240347034,-0.16259197698537597,,,,
183,0.6902939123645185,0.7686677258791226,-0.07837381351460404,0.008812436111048766,-0.16571537287224863,,,,
184,0.613367328756131,0.7701455761711353,-0.15677824741500435,0.00883448928040487,-0.15559885984767885,,,,
185,0.8694663004921493,0.771629886061494,0.09783641443065538,0.008914792504978555,-0.16716924332419317,,,,
186,0.904104409277131,0.7731215057905336,0.13098290348659736,0.009055111788578086,-0.15285067690734558,,,,
187,0.733635096586091,0.7746215244062533,-0.04098642782016226,0.009059255377351857,-0.1607748353033998,,,,
188,0.7847024023291828,0.7761311463495716,0.00857125597961117,0.008948811540356531,-0.15889528897727367,,,,
189,0.7577852193784637,0.7776496093070332,-0.019864389928569537,0.008944784771098517,-0.1616096881577059,0.7601353,0.13300253,0.05266744,0.0541947
190,0.717803814975849,0.7791776820428299,-0.06137386706698089,0.0089245715307465,-0.15682993240616086,,,,
191,0.6079357399911368,0.7807153789476312,-0.1727796389564944,0.009132793622384219,-0.14715380521401925,,,,
192,0.674301803966777,0.7822603526365961,-0.10795854866981913,0.009215477312579939,-0.1263255284869095,,,,
193,0.8823178771584327,0.7838072115184685,0.09851066563996413,0.009139745423098599,-0.14628762255126843,,,,
194,0.8341736104439468,0.7853504433199286,0.04882316712401813,0.009109641819049144,-0.14563873772878558,,,,
195,0.6881684547514705,0.7868869130268831,-0.09871845827541259,0.009151519009204941,-0.14988715487277635,,,,
196,1.0456190424397467,0.7884155598492908,0.2572034825904559,0.009701081087873806,-0.16718794405271836,,,,
197,0.9207740323514365,0.7899355199003517,0.1308385124510848,0.009777115027041759,-0.12213401479832374,,,,
198,0.7279171377953151,0.7914439305325146,-0.06352679273719952,0.009618980605417222,-0.13330190682337137,,,,
199,0.9047235239194171,0.7929384170016925,0.11178510691772459,0.009713732932612774,-0.13824383303110685,0.64088607,0.19211236,0.07094596,0.09605563
200,0.9447513198537537,0.7944188423085435,0.15033247754521017,0.009896131581846894,-0.1225059052291053,,,,
201,0.978404764515749,0.7958842987028056,0.18252046581294334,0.010109169571077183,-0.0966240063243405,,,,
202,0.8362337389539859,0.7973305233709885,0.038903215582997364,0.010115180533301507,-0.08821580473919903,,,,
203,0.8140488851127692,0.7987498230580111,0.015299062054758061,0.009981689437431687,-0.0866286907100244,,,,
204,0.6531364954047906,0.8001353561942554,-0.14699886078946478,0.010161001459187264,-0.08833736708176465,,,,
205,0.6539480853018527,0.8014807110860198,-0.14753262578416715,0.010302668925450346,-0.07087073159177776,,,,
206,0.8091840674222197,0.8027810722688792,0.006402995153340529,0.010296138648685059,-0.07105854686195034,,,,
207,0.8624219188005492,0.8040323355705814,0.05838958322996779,0.010322747857794972,-0.07169195942504038,,,,
208,0.9239110682899468,0.8052298006623512,0.11868126762759568,0.010286835466765022,-0.06083922654861592,,,,
209,0.6066470105371321,0.8063671577481009,-0.19972014721096876,0.010588177484088595,-0.07772989568944881,0.5747713,0.2224547,0.087129064,0.11564491
210,0.6867406693709722,0.8074415698125799,-0.12070090044160764,0.010703761869248093,-0.05773448549350221,,,,
211,0.9521011802590919,0.80845459411643,0.1436465861426619,0.010786391122534527,-0.06012866140517159,,,,
212,0.7354473913942785,0.8094132247388541,-0.07396583334457563,0.010679820545173288,-0.08910799153036457,,,,
213,0.742138431555664,0.810323597174271,-0.0681851656186071,0.010413096735416521,-0.10702205504909704,,,,
214,0.688063113716035,0.8111889539814227,-0.12312584026538764,0.010383607416343199,-0.09776092381391832,,,,
215,1.0691028384259254,0.8120127184587332,0.2570901199671921,0.010924877898615662,-0.12090675189456421,,,,
216,1.0127771081649197,0.8127985198708589,0.1999785882940608,0.011175343686546456,-0.07140724818618567,,,,
217,0.821412404792463,0.8135467040010719,0.00786570079139115,0.01110022506614542,-0.08048178370394896,,,,
218,0.6158203845989337,0.814252569840367,-0.19843218524143325,0.011227119712923722,-0.0666085476107066,,,,
219,0.5371445119630284,0.8149116645308533,-0.2777671525678249,0.011676344192543466,-0.04021472051010378,0.08618221,0.4797267,0.13183984,0.30225128
220,1.0582098101172088,0.8155224992805711,0.24268731083663775,0.012011625151364357,-0.08907399171861098,,,,
221,0.7970409779185105,0.8160860350661304,-0.019045057147619948,0.011997117291485676,-0.08876066860736163,,,,
222,0.8969085131892907,0.8166025377353583,0.08030597545393237,0.012032387265134966,-0.0854680542637045,,,,
223,0.8346322996471319,0.8170707105470668,0.01756158910006511,0.011866040654113862,-0.07418883319047338,,,,
224,0.9213815479500438,0.8174887755671373,0.1038927723829065,0.011852977003666585,-0.06796497560397209,,,,
225,0.9540436061461521,0.8178566492688281,0.13618695687732407,0.011964675149201697,-0.05778024911901631,,,,
226,1.0037409484806883,0.8181729263254299,0.18556802215525836,0.012235807921308177,-0.04027229748633983,,,,
227,0.5078767720359667,0.8184378292520473,-0.3105610572160806,0.013016665150836495,-0.07853445421140141,,,,
228,0.8074512122969996,0.8186552848325761,-0.011204072535576537,0.01277395535800761,-0.061701661135243877,,,,
229,0.6449289024814236,0.8188324159444507,-0.17390351346302702,0.012893688951207665,-0.05485720360975992,0.02168027,0.54272985,0.15345402,0.28213587
230,0.9182784672637091,0.8189775680132546,0.09930089925045449,0.01293477798677563,-0.0653494917100164,,,,
231,0.8186287060071397,0.8190995817938879,-0.00047087578674820385,0.012934686792609206,-0.06508299384995582,,,,
232,0.803340902596677,0.8192067257838785,-0.015865823187201533,0.012842622633161493,-0.06947882389916102,,,,
233,0.766416896928963,0.819304737767474,-0.05288784083851106,0.012835689899617597,-0.07394358672639746,,,,
234,0.8519256303529315,0.8194002450761828,0.03252538527674864,0.012724127107880194,-0.06653058246890918,,,,
235,0.9919931166010686,0.819496788756814,0.17249632784425462,0.012853028041636027,-0.05361670478490691,,,,
236,0.9409774300517947,0.8195936610618101,0.1213837689899846,0.012838444828374455,-0.04402942702253565,,,,
237,0.7617656419845401,0.819688564436053,-0.05792292245151287,0.012850601386447096,-0.04650320759860615,,,,
238,0.9066317307347465,0.8197802623411904,0.08685146839355606,0.012873351396638706,-0.04782699840854473,,,,
239,0.7358036386318667,0.8198691479812789,-0.08406550934941215,0.012918374779844869,-0.05085500752081954,0.082213916,0.533712,0.16350533,0.2205687
240,0.7526874363042767,0.819954751544815,-0.0672673152405383,0.012936795141340445,-0.0492859856964294,,,,
241,0.6461392018867477,0.8200370428970698,-0.17389784101032213,0.01313945353405401,-0.0443199713642311,,,,
242,0.7369099118931773,0.8201178447504465,-0.08320793285726913,0.013159926231314675,-0.03069012809564026,,,,
243,1.0027691812945327,0.8201965517952842,0.18257262949924857,0.013324989604780459,-0.030902901742377063,,,,
244,0.8126722165282909,0.8202690888404606,-0.007596872312169656,0.013193320089955126,-0.028698351556938367,,,,
245,0.8686071172968067,0.8203340064787552,0.04827311081805152,0.013200772978458836,-0.027036910810713893,,,,
246,0.8872359521365453,0.8203921421477033,0.06684380998884198,0.013177706393907326,-0.015812172139117155,,,,
247,0.7769970785456507,0.8204430598388737,-0.04344598129322297,0.012932789773428918,-0.019228850229306944,,,,
248,0.9793648887673503,0.8204875576475233,0.15887733111982694,0.013129378045347527,-0.022852070420617057,,,,
249,0.8484016442220969,0.8205261066954656,0.0278755375266313,0.013079213468702267,-0.02165427997770503,0.18502557,0.46121812,0.1515889,0.20216736
250,0.7955097412418246,0.820557319454321,-0.02504757821249637,0.013079132715952728,-0.023845029181252492,,,,
251,0.6294105478650047,0.8205807338976416,-0.1911701860326369,0.013293618717750824,-0.00997349877994647,,,,
252,0.8319576425149433,0.8206005127234324,0.011357129791510934,0.013057300578285384,-0.012686637351321828,,,,
253,0.6247748533451659,0.820624410753281,-0.19584955740811505,0.013366283060236923,-0.014262482301857868,,,,
254,0.9101117922187762,0.8206590864279715,0.08945270579080478,0.013406297837119597,-0.023395600941697344,,,,
255,0.8233122114550493,0.8207114142495638,0.00260079720548545,0.013395103560700502,-0.021363093458360082,,,,
256,0.6663085611371826,0.8207870443590897,-0.15447848322190705,0.013530039467194728,-0.022545666717446903,,,,
257,0.7009981596126811,0.8208897136294774,-0.1198915540167963,0.013641599036912595,-0.010991082496273669,,,,
258,0.9718807607102233,0.8210229097318678,0.15085785097835558,0.013821567473351396,-0.02044435360748051,,,,
259,0.8005208583045934,0.821192155523373,-0.020671297218779583,0.013777238553716134,-0.030071952092062704,0.42149267,0.21981175,0.16027592,0.19841965
260,1.0538728904924388,0.821401056465628,0.23247183402681082,0.013974658473719138,-0.031891056313455346,,,,
261,0.8621671689733809,0.8216485884601248,0.040518580513256075,0.013984891153429121,-0.026216773417741493,,,,
262,0.6483030503099997,0.8219321620899194,-0.1736291117799197,0.014194951212030247,-0.0235409627743613,,,,
263,0.9553775333476275,0.8222520732919372,0.13312546005569037,0.01415179941945214,-0.0408320844713753,,,,
264,0.8459601953679788,0.8226060940914885,0.02335410127649029,0.014136213526347145,-0.038059851097519734,,,,
265,0.6350309192947442,0.82298839564378,-0.1879574763490358,0.014416180616156316,-0.041598725716799775,,,,
266,0.5819018589179845,0.8233933084825716,-0.24149144956458712,0.014846675839680381,-0.014072364357240331,,,,
267,0.7748585489342801,0.8238183248497475,-0.04895977591546741,0.014861135402353348,-0.006689562232546329,,,,
268,0.9670567580363227,0.8242674253494302,0.14278933268689253,0.015000065097906764,-0.006473338922833254,,,,
269,0.9149343704544662,0.8247470914752363,0.09018727897922996,0.014918823677507258,0.005669187450793777,0.16523519,0.42549515,0.16908988,0.24017978
270,0.7040964744260576,0.8252608131382653,-0.12116433871220766,0.014997870862354065,-0.006708686089162794,,,,
271,0.7964322782348978,0.8258081930238275,-0.029375914788929647,0.014784858592935988,0.02421171954036153,,,,
272,0.6831334231359696,0.8263890396147437,-0.14325561647877416,0.014158992072476792,0.026246029015298152,,,,
273,1.001082828262323,0.8269995956896773,0.17408323257264569,0.014407151094549594,0.01180633366082171,,,,
274,0.7367824822503051,0.8276334212272689,-0.09085093897696384,0.014471836297692177,0.0029777920471866816,,,,
275,0.9447391474298136,0.8282824560094842,0.11645669142032933,0.01457484803911076,-0.002492301080343586,,,,
276,0.8662449785490784,0.8289421118236182,0.03730286672546024,0.014582172394425712,-0.0017097509057056803,,,,
277,0.9042029952901539,0.8296093102005794,0.07459368508957454,0.014485256734605097,-0.007819789457015424,,,,
278,0.9678277055310582,0.8302819732638984,0.13754573226715983,0.014553838357636158,0.0028869915367065674,,,,
279,0.6972150969614705,0.830955842849816,-0.1337407458883455,0.014640444981140687,-0.008610147862997313,0.32926503,0.26958245,0.16782084,0.23333171
280,1.0464895176147577,0.8316243548564501,0.21486516275830758,0.01500594404120611,-0.022705454750568326,,,,
281,0.6280337933582202,0.8322803613384143,-0.20424656798019414,0.015264855335468121,-0.03952922696283839,,,,
282,0.958201322690392,0.8329156308938512,0.1252856917965408,0.015275437182929142,-0.0495499732393925,,,,
283,0.7080789759331458,0.8335217888602456,-0.1254428129270998,0.01538310135330268,-0.059429464996480816,,,,
